periodo,periodo_de,seccion,producto_publicado,sector,moneda,tasa,valor_publicado,valor,unidad,archivo,sha256,fecha_corte,fila,columna
2012-03,titulo_hoja,,PRESTAMOS DE DESARROLLO < = 1 AÑO  (*),BANCOS,M/L,Efectiva,11.35,11.35,porcentaje anual (según la hoja),Ficha 032012.xls,6355388b76639dee2b4214988e6ae86999c221403558aa431a4d4b635266bb8a,2012-03-31,10,3
2012-03,titulo_hoja,,PRESTAMOS DE DESARROLLO > 1 AÑO,BANCOS,M/L,Efectiva,13.51,13.51,porcentaje anual (según la hoja),Ficha 032012.xls,6355388b76639dee2b4214988e6ae86999c221403558aa431a4d4b635266bb8a,2012-03-31,11,3
2012-03,titulo_hoja,,PRESTAMO PERSONAL - CONSUMO <= 1 AÑO,BANCOS,M/L,Efectiva,23.16,23.16,porcentaje anual (según la hoja),Ficha 032012.xls,6355388b76639dee2b4214988e6ae86999c221403558aa431a4d4b635266bb8a,2012-03-31,12,3
2012-03,titulo_hoja,,PRESTAMO PERSONAL - CONSUMO > 1 AÑO,BANCOS,M/L,Efectiva,31.300000000000001,31.3,porcentaje anual (según la hoja),Ficha 032012.xls,6355388b76639dee2b4214988e6ae86999c221403558aa431a4d4b635266bb8a,2012-03-31,13,3
2012-03,titulo_hoja,,PRESTAMOS POR TARJETAS DE CREDITO,BANCOS,M/L,Efectiva,44.700000000000003,44.7,porcentaje anual (según la hoja),Ficha 032012.xls,6355388b76639dee2b4214988e6ae86999c221403558aa431a4d4b635266bb8a,2012-03-31,14,3
2012-03,titulo_hoja,,PROMEDIO SIMPLE TASAS ACTIVAS,BANCOS,M/L,Efectiva,22.789999999999999,22.79,porcentaje anual (según la hoja),Ficha 032012.xls,6355388b76639dee2b4214988e6ae86999c221403558aa431a4d4b635266bb8a,2012-03-31,15,3
2012-03,titulo_hoja,II. PASIVAS,DEPOSITOS VISTA,BANCOS,M/L,Efectiva,0.68000000000000005,0.68,porcentaje anual (según la hoja),Ficha 032012.xls,6355388b76639dee2b4214988e6ae86999c221403558aa431a4d4b635266bb8a,2012-03-31,17,3
2012-03,titulo_hoja,CDA,CERTIFIC.DEPOSITOS DE AHORROS A 180 DIAS,BANCOS,M/L,Efectiva,6.0999999999999996,6.1,porcentaje anual (según la hoja),Ficha 032012.xls,6355388b76639dee2b4214988e6ae86999c221403558aa431a4d4b635266bb8a,2012-03-31,19,3
2012-03,titulo_hoja,CDA,CERTIFIC.DEP. DE AHORRO <=  365 DIAS,BANCOS,M/L,Efectiva,7.4900000000000002,7.49,porcentaje anual (según la hoja),Ficha 032012.xls,6355388b76639dee2b4214988e6ae86999c221403558aa431a4d4b635266bb8a,2012-03-31,20,3
2012-03,titulo_hoja,CDA,CERTIFIC. DEPOSITOS AHORROS > 365 DIAS,BANCOS,M/L,Efectiva,12.58,12.58,porcentaje anual (según la hoja),Ficha 032012.xls,6355388b76639dee2b4214988e6ae86999c221403558aa431a4d4b635266bb8a,2012-03-31,21,3
2012-03,titulo_hoja,,PRESTAMO COMERCIAL <= 1AÑO,BANCOS,M/L,Nominal,12.5,12.5,porcentaje anual (según la hoja),Ficha 032012.xls,6355388b76639dee2b4214988e6ae86999c221403558aa431a4d4b635266bb8a,2012-03-31,8,2
2012-03,titulo_hoja,,PRESTAMO COMERCIAL > 1AÑO,BANCOS,M/L,Nominal,20.18,20.18,porcentaje anual (según la hoja),Ficha 032012.xls,6355388b76639dee2b4214988e6ae86999c221403558aa431a4d4b635266bb8a,2012-03-31,9,2
2012-03,titulo_hoja,,PRESTAMOS DE DESARROLLO < = 1 AÑO  (*),BANCOS,M/L,Nominal,11.06,11.06,porcentaje anual (según la hoja),Ficha 032012.xls,6355388b76639dee2b4214988e6ae86999c221403558aa431a4d4b635266bb8a,2012-03-31,10,2
2012-03,titulo_hoja,,PRESTAMOS DE DESARROLLO > 1 AÑO,BANCOS,M/L,Nominal,13.16,13.16,porcentaje anual (según la hoja),Ficha 032012.xls,6355388b76639dee2b4214988e6ae86999c221403558aa431a4d4b635266bb8a,2012-03-31,11,2
2012-03,titulo_hoja,,PRESTAMO PERSONAL - CONSUMO <= 1 AÑO,BANCOS,M/L,Nominal,20.91,20.91,porcentaje anual (según la hoja),Ficha 032012.xls,6355388b76639dee2b4214988e6ae86999c221403558aa431a4d4b635266bb8a,2012-03-31,12,2
2012-03,titulo_hoja,,PRESTAMO PERSONAL - CONSUMO > 1 AÑO,BANCOS,M/L,Nominal,27.440000000000001,27.44,porcentaje anual (según la hoja),Ficha 032012.xls,6355388b76639dee2b4214988e6ae86999c221403558aa431a4d4b635266bb8a,2012-03-31,13,2
2012-03,titulo_hoja,,PRESTAMOS POR TARJETAS DE CREDITO,BANCOS,M/L,Nominal,37.640000000000001,37.64,porcentaje anual (según la hoja),Ficha 032012.xls,6355388b76639dee2b4214988e6ae86999c221403558aa431a4d4b635266bb8a,2012-03-31,14,2
2012-03,titulo_hoja,,PROMEDIO SIMPLE TASAS ACTIVAS,BANCOS,M/L,Nominal,20.412857142857142,20.4128571428571,porcentaje anual (según la hoja),Ficha 032012.xls,6355388b76639dee2b4214988e6ae86999c221403558aa431a4d4b635266bb8a,2012-03-31,15,2
2012-03,titulo_hoja,II. PASIVAS,DEPOSITOS VISTA,BANCOS,M/L,Nominal,0.67000000000000004,0.67,porcentaje anual (según la hoja),Ficha 032012.xls,6355388b76639dee2b4214988e6ae86999c221403558aa431a4d4b635266bb8a,2012-03-31,17,2
2012-03,titulo_hoja,CDA,CERTIFIC.DEPOSITOS DE AHORROS A 180 DIAS,BANCOS,M/L,Nominal,5.9500000000000002,5.95,porcentaje anual (según la hoja),Ficha 032012.xls,6355388b76639dee2b4214988e6ae86999c221403558aa431a4d4b635266bb8a,2012-03-31,19,2
2012-03,titulo_hoja,CDA,CERTIFIC.DEP. DE AHORRO <=  365 DIAS,BANCOS,M/L,Nominal,7.3200000000000003,7.32,porcentaje anual (según la hoja),Ficha 032012.xls,6355388b76639dee2b4214988e6ae86999c221403558aa431a4d4b635266bb8a,2012-03-31,20,2
2012-03,titulo_hoja,CDA,CERTIFIC. DEPOSITOS AHORROS > 365 DIAS,BANCOS,M/L,Nominal,12.119999999999999,12.12,porcentaje anual (según la hoja),Ficha 032012.xls,6355388b76639dee2b4214988e6ae86999c221403558aa431a4d4b635266bb8a,2012-03-31,21,2
2012-03,titulo_hoja,,PRESTAMO COMERCIAL <= 1AÑO,FINANCIERAS,M/E,Efectiva,13.449999999999999,13.45,porcentaje anual (según la hoja),Ficha 032012.xls,6355388b76639dee2b4214988e6ae86999c221403558aa431a4d4b635266bb8a,2012-03-31,8,9
2012-03,titulo_hoja,,PRESTAMO COMERCIAL > 1AÑO,FINANCIERAS,M/E,Efectiva,13.93,13.93,porcentaje anual (según la hoja),Ficha 032012.xls,6355388b76639dee2b4214988e6ae86999c221403558aa431a4d4b635266bb8a,2012-03-31,9,9
2012-03,titulo_hoja,,PRESTAMO PERSONAL - CONSUMO <= 1 AÑO,FINANCIERAS,M/E,Efectiva,12.529999999999999,12.53,porcentaje anual (según la hoja),Ficha 032012.xls,6355388b76639dee2b4214988e6ae86999c221403558aa431a4d4b635266bb8a,2012-03-31,12,9
2012-03,titulo_hoja,,PRESTAMO PERSONAL - CONSUMO > 1 AÑO,FINANCIERAS,M/E,Efectiva,14.029999999999999,14.03,porcentaje anual (según la hoja),Ficha 032012.xls,6355388b76639dee2b4214988e6ae86999c221403558aa431a4d4b635266bb8a,2012-03-31,13,9
2012-03,titulo_hoja,,PROMEDIO SIMPLE TASAS ACTIVAS,FINANCIERAS,M/E,Efectiva,13.484999999999999,13.485,porcentaje anual (según la hoja),Ficha 032012.xls,6355388b76639dee2b4214988e6ae86999c221403558aa431a4d4b635266bb8a,2012-03-31,15,9
2012-03,titulo_hoja,II. PASIVAS,DEPOSITOS VISTA,FINANCIERAS,M/E,Efectiva,0.20000000000000001,0.2,porcentaje anual (según la hoja),Ficha 032012.xls,6355388b76639dee2b4214988e6ae86999c221403558aa431a4d4b635266bb8a,2012-03-31,17,9
2012-03,titulo_hoja,CDA,CERTIFIC.DEPOSITOS DE AHORROS A 180 DIAS,FINANCIERAS,M/E,Efectiva,4.3700000000000001,4.37,porcentaje anual (según la hoja),Ficha 032012.xls,6355388b76639dee2b4214988e6ae86999c221403558aa431a4d4b635266bb8a,2012-03-31,19,9
2012-03,titulo_hoja,CDA,CERTIFIC.DEP. DE AHORRO <=  365 DIAS,FINANCIERAS,M/E,Efectiva,6.6699999999999999,6.67,porcentaje anual (según la hoja),Ficha 032012.xls,6355388b76639dee2b4214988e6ae86999c221403558aa431a4d4b635266bb8a,2012-03-31,20,9
2012-03,titulo_hoja,CDA,CERTIFIC. DEPOSITOS AHORROS > 365 DIAS,FINANCIERAS,M/E,Efectiva,6.0899999999999999,6.09,porcentaje anual (según la hoja),Ficha 032012.xls,6355388b76639dee2b4214988e6ae86999c221403558aa431a4d4b635266bb8a,2012-03-31,21,9
2012-03,titulo_hoja,,PRESTAMO COMERCIAL <= 1AÑO,FINANCIERAS,M/E,Nominal,12.789999999999999,12.79,porcentaje anual (según la hoja),Ficha 032012.xls,6355388b76639dee2b4214988e6ae86999c221403558aa431a4d4b635266bb8a,2012-03-31,8,8
2012-03,titulo_hoja,,PRESTAMO COMERCIAL > 1AÑO,FINANCIERAS,M/E,Nominal,13.33,13.33,porcentaje anual (según la hoja),Ficha 032012.xls,6355388b76639dee2b4214988e6ae86999c221403558aa431a4d4b635266bb8a,2012-03-31,9,8
2012-03,titulo_hoja,,PRESTAMO PERSONAL - CONSUMO <= 1 AÑO,FINANCIERAS,M/E,Nominal,12.140000000000001,12.14,porcentaje anual (según la hoja),Ficha 032012.xls,6355388b76639dee2b4214988e6ae86999c221403558aa431a4d4b635266bb8a,2012-03-31,12,8
2012-03,titulo_hoja,,PRESTAMO PERSONAL - CONSUMO > 1 AÑO,FINANCIERAS,M/E,Nominal,13.42,13.42,porcentaje anual (según la hoja),Ficha 032012.xls,6355388b76639dee2b4214988e6ae86999c221403558aa431a4d4b635266bb8a,2012-03-31,13,8
2012-03,titulo_hoja,,PROMEDIO SIMPLE TASAS ACTIVAS,FINANCIERAS,M/E,Nominal,12.92,12.92,porcentaje anual (según la hoja),Ficha 032012.xls,6355388b76639dee2b4214988e6ae86999c221403558aa431a4d4b635266bb8a,2012-03-31,15,8
2012-03,titulo_hoja,II. PASIVAS,DEPOSITOS VISTA,FINANCIERAS,M/E,Nominal,0.20000000000000001,0.2,porcentaje anual (según la hoja),Ficha 032012.xls,6355388b76639dee2b4214988e6ae86999c221403558aa431a4d4b635266bb8a,2012-03-31,17,8
2012-03,titulo_hoja,CDA,CERTIFIC.DEPOSITOS DE AHORROS A 180 DIAS,FINANCIERAS,M/E,Nominal,4.2999999999999998,4.3,porcentaje anual (según la hoja),Ficha 032012.xls,6355388b76639dee2b4214988e6ae86999c221403558aa431a4d4b635266bb8a,2012-03-31,19,8
2012-03,titulo_hoja,CDA,CERTIFIC.DEP. DE AHORRO <=  365 DIAS,FINANCIERAS,M/E,Nominal,6.5999999999999996,6.6,porcentaje anual (según la hoja),Ficha 032012.xls,6355388b76639dee2b4214988e6ae86999c221403558aa431a4d4b635266bb8a,2012-03-31,20,8
2012-03,titulo_hoja,CDA,CERTIFIC. DEPOSITOS AHORROS > 365 DIAS,FINANCIERAS,M/E,Nominal,5.9900000000000002,5.99,porcentaje anual (según la hoja),Ficha 032012.xls,6355388b76639dee2b4214988e6ae86999c221403558aa431a4d4b635266bb8a,2012-03-31,21,8
2012-03,titulo_hoja,,PRESTAMO COMERCIAL <= 1AÑO,FINANCIERAS,M/L,Efectiva,26.969999999999999,26.97,porcentaje anual (según la hoja),Ficha 032012.xls,6355388b76639dee2b4214988e6ae86999c221403558aa431a4d4b635266bb8a,2012-03-31,8,7
2012-03,titulo_hoja,,PRESTAMO COMERCIAL > 1AÑO,FINANCIERAS,M/L,Efectiva,32.350000000000001,32.35,porcentaje anual (según la hoja),Ficha 032012.xls,6355388b76639dee2b4214988e6ae86999c221403558aa431a4d4b635266bb8a,2012-03-31,9,7
2012-03,titulo_hoja,,PRESTAMOS DE DESARROLLO < = 1 AÑO  (*),FINANCIERAS,M/L,Efectiva,19.18,19.18,porcentaje anual (según la hoja),Ficha 032012.xls,6355388b76639dee2b4214988e6ae86999c221403558aa431a4d4b635266bb8a,2012-03-31,10,7
2012-03,titulo_hoja,,PRESTAMOS DE DESARROLLO > 1 AÑO,FINANCIERAS,M/L,Efectiva,17.75,17.75,porcentaje anual (según la hoja),Ficha 032012.xls,6355388b76639dee2b4214988e6ae86999c221403558aa431a4d4b635266bb8a,2012-03-31,11,7
2012-03,titulo_hoja,,PRESTAMO PERSONAL - CONSUMO <= 1 AÑO,FINANCIERAS,M/L,Efectiva,25.649999999999999,25.65,porcentaje anual (según la hoja),Ficha 032012.xls,6355388b76639dee2b4214988e6ae86999c221403558aa431a4d4b635266bb8a,2012-03-31,12,7
2012-03,titulo_hoja,,PRESTAMO PERSONAL - CONSUMO > 1 AÑO,FINANCIERAS,M/L,Efectiva,32.840000000000003,32.84,porcentaje anual (según la hoja),Ficha 032012.xls,6355388b76639dee2b4214988e6ae86999c221403558aa431a4d4b635266bb8a,2012-03-31,13,7
2012-03,titulo_hoja,,PRESTAMOS POR TARJETAS DE CREDITO,FINANCIERAS,M/L,Efectiva,44.240000000000002,44.24,porcentaje anual (según la hoja),Ficha 032012.xls,6355388b76639dee2b4214988e6ae86999c221403558aa431a4d4b635266bb8a,2012-03-31,14,7
2012-03,titulo_hoja,,PROMEDIO SIMPLE TASAS ACTIVAS,FINANCIERAS,M/L,Efectiva,28.425714285714289,28.4257142857143,porcentaje anual (según la hoja),Ficha 032012.xls,6355388b76639dee2b4214988e6ae86999c221403558aa431a4d4b635266bb8a,2012-03-31,15,7
2012-03,titulo_hoja,II. PASIVAS,DEPOSITOS VISTA,FINANCIERAS,M/L,Efectiva,0.55000000000000004,0.55,porcentaje anual (según la hoja),Ficha 032012.xls,6355388b76639dee2b4214988e6ae86999c221403558aa431a4d4b635266bb8a,2012-03-31,17,7
2012-03,titulo_hoja,CDA,CERTIFIC.DEPOSITOS DE AHORROS A 180 DIAS,FINANCIERAS,M/L,Efectiva,6.3899999999999997,6.39,porcentaje anual (según la hoja),Ficha 032012.xls,6355388b76639dee2b4214988e6ae86999c221403558aa431a4d4b635266bb8a,2012-03-31,19,7
2012-03,titulo_hoja,CDA,CERTIFIC.DEP. DE AHORRO <=  365 DIAS,FINANCIERAS,M/L,Efectiva,8.5899999999999999,8.59,porcentaje anual (según la hoja),Ficha 032012.xls,6355388b76639dee2b4214988e6ae86999c221403558aa431a4d4b635266bb8a,2012-03-31,20,7
2012-03,titulo_hoja,CDA,CERTIFIC. DEPOSITOS AHORROS > 365 DIAS,FINANCIERAS,M/L,Efectiva,13.199999999999999,13.2,porcentaje anual (según la hoja),Ficha 032012.xls,6355388b76639dee2b4214988e6ae86999c221403558aa431a4d4b635266bb8a,2012-03-31,21,7
2012-03,titulo_hoja,,PRESTAMO COMERCIAL <= 1AÑO,FINANCIERAS,M/L,Nominal,24.469999999999999,24.47,porcentaje anual (según la hoja),Ficha 032012.xls,6355388b76639dee2b4214988e6ae86999c221403558aa431a4d4b635266bb8a,2012-03-31,8,6
2012-03,titulo_hoja,,PRESTAMO COMERCIAL > 1AÑO,FINANCIERAS,M/L,Nominal,28.579999999999998,28.58,porcentaje anual (según la hoja),Ficha 032012.xls,6355388b76639dee2b4214988e6ae86999c221403558aa431a4d4b635266bb8a,2012-03-31,9,6
2012-03,titulo_hoja,,PRESTAMOS DE DESARROLLO < = 1 AÑO  (*),FINANCIERAS,M/L,Nominal,18.329999999999998,18.33,porcentaje anual (según la hoja),Ficha 032012.xls,6355388b76639dee2b4214988e6ae86999c221403558aa431a4d4b635266bb8a,2012-03-31,10,6
2012-03,titulo_hoja,,PRESTAMOS DE DESARROLLO > 1 AÑO,FINANCIERAS,M/L,Nominal,17.75,17.75,porcentaje anual (según la hoja),Ficha 032012.xls,6355388b76639dee2b4214988e6ae86999c221403558aa431a4d4b635266bb8a,2012-03-31,11,6
2012-03,titulo_hoja,,PRESTAMO PERSONAL - CONSUMO <= 1 AÑO,FINANCIERAS,M/L,Nominal,23.050000000000001,23.05,porcentaje anual (según la hoja),Ficha 032012.xls,6355388b76639dee2b4214988e6ae86999c221403558aa431a4d4b635266bb8a,2012-03-31,12,6
2012-03,titulo_hoja,,PRESTAMO PERSONAL - CONSUMO > 1 AÑO,FINANCIERAS,M/L,Nominal,28.719999999999999,28.72,porcentaje anual (según la hoja),Ficha 032012.xls,6355388b76639dee2b4214988e6ae86999c221403558aa431a4d4b635266bb8a,2012-03-31,13,6
2012-03,titulo_hoja,,PRESTAMOS POR TARJETAS DE CREDITO,FINANCIERAS,M/L,Nominal,37.159999999999997,37.16,porcentaje anual (según la hoja),Ficha 032012.xls,6355388b76639dee2b4214988e6ae86999c221403558aa431a4d4b635266bb8a,2012-03-31,14,6
2012-03,titulo_hoja,,PROMEDIO SIMPLE TASAS ACTIVAS,FINANCIERAS,M/L,Nominal,25.437142857142852,25.4371428571429,porcentaje anual (según la hoja),Ficha 032012.xls,6355388b76639dee2b4214988e6ae86999c221403558aa431a4d4b635266bb8a,2012-03-31,15,6
2012-03,titulo_hoja,II. PASIVAS,DEPOSITOS VISTA,FINANCIERAS,M/L,Nominal,0.55000000000000004,0.55,porcentaje anual (según la hoja),Ficha 032012.xls,6355388b76639dee2b4214988e6ae86999c221403558aa431a4d4b635266bb8a,2012-03-31,17,6
2012-03,titulo_hoja,CDA,CERTIFIC.DEPOSITOS DE AHORROS A 180 DIAS,FINANCIERAS,M/L,Nominal,6.2300000000000004,6.23,porcentaje anual (según la hoja),Ficha 032012.xls,6355388b76639dee2b4214988e6ae86999c221403558aa431a4d4b635266bb8a,2012-03-31,19,6
2012-03,titulo_hoja,CDA,CERTIFIC.DEP. DE AHORRO <=  365 DIAS,FINANCIERAS,M/L,Nominal,8.4299999999999997,8.43,porcentaje anual (según la hoja),Ficha 032012.xls,6355388b76639dee2b4214988e6ae86999c221403558aa431a4d4b635266bb8a,2012-03-31,20,6
2012-03,titulo_hoja,CDA,CERTIFIC. DEPOSITOS AHORROS > 365 DIAS,FINANCIERAS,M/L,Nominal,12.66,12.66,porcentaje anual (según la hoja),Ficha 032012.xls,6355388b76639dee2b4214988e6ae86999c221403558aa431a4d4b635266bb8a,2012-03-31,21,6
2012-04,titulo_hoja,,PRESTAMO COMERCIAL <= 1AÑO,BANCOS,M/E,Efectiva,8.2899999999999991,8.29,porcentaje anual (según la hoja),Ficha 042012.xls,1397e7e9caf7e2118eada45c58b32800d3e0e430d31bd0f711cf16257ef039b0,2012-04-30,8,5
2012-04,titulo_hoja,,PRESTAMO COMERCIAL > 1AÑO,BANCOS,M/E,Efectiva,10.279999999999999,10.28,porcentaje anual (según la hoja),Ficha 042012.xls,1397e7e9caf7e2118eada45c58b32800d3e0e430d31bd0f711cf16257ef039b0,2012-04-30,9,5
2012-04,titulo_hoja,,PRESTAMOS DE DESARROLLO < = 1 AÑO  (*),BANCOS,M/E,Efectiva,9.0800000000000001,9.08,porcentaje anual (según la hoja),Ficha 042012.xls,1397e7e9caf7e2118eada45c58b32800d3e0e430d31bd0f711cf16257ef039b0,2012-04-30,10,5
2012-04,titulo_hoja,,PRESTAMOS DE DESARROLLO > 1 AÑO,BANCOS,M/E,Efectiva,10.56,10.56,porcentaje anual (según la hoja),Ficha 042012.xls,1397e7e9caf7e2118eada45c58b32800d3e0e430d31bd0f711cf16257ef039b0,2012-04-30,11,5
2012-04,titulo_hoja,,PRESTAMO PERSONAL - CONSUMO <= 1 AÑO,BANCOS,M/E,Efectiva,10.949999999999999,10.95,porcentaje anual (según la hoja),Ficha 042012.xls,1397e7e9caf7e2118eada45c58b32800d3e0e430d31bd0f711cf16257ef039b0,2012-04-30,12,5
2012-04,titulo_hoja,,PRESTAMO PERSONAL - CONSUMO > 1 AÑO,BANCOS,M/E,Efectiva,12.69,12.69,porcentaje anual (según la hoja),Ficha 042012.xls,1397e7e9caf7e2118eada45c58b32800d3e0e430d31bd0f711cf16257ef039b0,2012-04-30,13,5
2012-04,titulo_hoja,,PROMEDIO SIMPLE TASAS ACTIVAS,BANCOS,M/E,Efectiva,10.308333333333332,10.3083333333333,porcentaje anual (según la hoja),Ficha 042012.xls,1397e7e9caf7e2118eada45c58b32800d3e0e430d31bd0f711cf16257ef039b0,2012-04-30,15,5
2012-04,titulo_hoja,II. PASIVAS,DEPOSITOS VISTA,BANCOS,M/E,Efectiva,0.17000000000000001,0.17,porcentaje anual (según la hoja),Ficha 042012.xls,1397e7e9caf7e2118eada45c58b32800d3e0e430d31bd0f711cf16257ef039b0,2012-04-30,17,5
2012-04,titulo_hoja,CDA,CERTIFIC.DEPOSITOS DE AHORROS A 180 DIAS,BANCOS,M/E,Efectiva,3.0299999999999998,3.03,porcentaje anual (según la hoja),Ficha 042012.xls,1397e7e9caf7e2118eada45c58b32800d3e0e430d31bd0f711cf16257ef039b0,2012-04-30,19,5
2012-04,titulo_hoja,CDA,CERTIFIC.DEP. DE AHORRO <=  365 DIAS,BANCOS,M/E,Efectiva,4.79,4.79,porcentaje anual (según la hoja),Ficha 042012.xls,1397e7e9caf7e2118eada45c58b32800d3e0e430d31bd0f711cf16257ef039b0,2012-04-30,20,5
2012-04,titulo_hoja,CDA,CERTIFIC. DEPOSITOS AHORROS > 365 DIAS,BANCOS,M/E,Efectiva,7.29,7.29,porcentaje anual (según la hoja),Ficha 042012.xls,1397e7e9caf7e2118eada45c58b32800d3e0e430d31bd0f711cf16257ef039b0,2012-04-30,21,5
2012-04,titulo_hoja,,PRESTAMO COMERCIAL <= 1AÑO,BANCOS,M/E,Nominal,8.0600000000000005,8.06,porcentaje anual (según la hoja),Ficha 042012.xls,1397e7e9caf7e2118eada45c58b32800d3e0e430d31bd0f711cf16257ef039b0,2012-04-30,8,4
2012-04,titulo_hoja,,PRESTAMO COMERCIAL > 1AÑO,BANCOS,M/E,Nominal,10.039999999999999,10.04,porcentaje anual (según la hoja),Ficha 042012.xls,1397e7e9caf7e2118eada45c58b32800d3e0e430d31bd0f711cf16257ef039b0,2012-04-30,9,4
2012-04,titulo_hoja,,PRESTAMOS DE DESARROLLO < = 1 AÑO  (*),BANCOS,M/E,Nominal,8.9199999999999999,8.92,porcentaje anual (según la hoja),Ficha 042012.xls,1397e7e9caf7e2118eada45c58b32800d3e0e430d31bd0f711cf16257ef039b0,2012-04-30,10,4
2012-04,titulo_hoja,,PRESTAMOS DE DESARROLLO > 1 AÑO,BANCOS,M/E,Nominal,10.51,10.51,porcentaje anual (según la hoja),Ficha 042012.xls,1397e7e9caf7e2118eada45c58b32800d3e0e430d31bd0f711cf16257ef039b0,2012-04-30,11,4
2012-04,titulo_hoja,,PRESTAMO PERSONAL - CONSUMO <= 1 AÑO,BANCOS,M/E,Nominal,10.710000000000001,10.71,porcentaje anual (según la hoja),Ficha 042012.xls,1397e7e9caf7e2118eada45c58b32800d3e0e430d31bd0f711cf16257ef039b0,2012-04-30,12,4
2012-04,titulo_hoja,,PRESTAMO PERSONAL - CONSUMO > 1 AÑO,BANCOS,M/E,Nominal,12.390000000000001,12.39,porcentaje anual (según la hoja),Ficha 042012.xls,1397e7e9caf7e2118eada45c58b32800d3e0e430d31bd0f711cf16257ef039b0,2012-04-30,13,4
2012-04,titulo_hoja,,PROMEDIO SIMPLE TASAS ACTIVAS,BANCOS,M/E,Nominal,10.105,10.105,porcentaje anual (según la hoja),Ficha 042012.xls,1397e7e9caf7e2118eada45c58b32800d3e0e430d31bd0f711cf16257ef039b0,2012-04-30,15,4
2012-04,titulo_hoja,II. PASIVAS,DEPOSITOS VISTA,BANCOS,M/E,Nominal,0.17000000000000001,0.17,porcentaje anual (según la hoja),Ficha 042012.xls,1397e7e9caf7e2118eada45c58b32800d3e0e430d31bd0f711cf16257ef039b0,2012-04-30,17,4
2012-04,titulo_hoja,CDA,CERTIFIC.DEPOSITOS DE AHORROS A 180 DIAS,BANCOS,M/E,Nominal,2.9900000000000002,2.99,porcentaje anual (según la hoja),Ficha 042012.xls,1397e7e9caf7e2118eada45c58b32800d3e0e430d31bd0f711cf16257ef039b0,2012-04-30,19,4
2012-04,titulo_hoja,CDA,CERTIFIC.DEP. DE AHORRO <=  365 DIAS,BANCOS,M/E,Nominal,4.7300000000000004,4.73,porcentaje anual (según la hoja),Ficha 042012.xls,1397e7e9caf7e2118eada45c58b32800d3e0e430d31bd0f711cf16257ef039b0,2012-04-30,20,4
2012-04,titulo_hoja,CDA,CERTIFIC. DEPOSITOS AHORROS > 365 DIAS,BANCOS,M/E,Nominal,7.1299999999999999,7.13,porcentaje anual (según la hoja),Ficha 042012.xls,1397e7e9caf7e2118eada45c58b32800d3e0e430d31bd0f711cf16257ef039b0,2012-04-30,21,4
2012-04,titulo_hoja,,PRESTAMO COMERCIAL <= 1AÑO,BANCOS,M/L,Efectiva,13.33,13.33,porcentaje anual (según la hoja),Ficha 042012.xls,1397e7e9caf7e2118eada45c58b32800d3e0e430d31bd0f711cf16257ef039b0,2012-04-30,8,3
2012-04,titulo_hoja,,PRESTAMO COMERCIAL > 1AÑO,BANCOS,M/L,Efectiva,21.84,21.84,porcentaje anual (según la hoja),Ficha 042012.xls,1397e7e9caf7e2118eada45c58b32800d3e0e430d31bd0f711cf16257ef039b0,2012-04-30,9,3
2012-04,titulo_hoja,,PRESTAMOS DE DESARROLLO < = 1 AÑO  (*),BANCOS,M/L,Efectiva,10.91,10.91,porcentaje anual (según la hoja),Ficha 042012.xls,1397e7e9caf7e2118eada45c58b32800d3e0e430d31bd0f711cf16257ef039b0,2012-04-30,10,3
2012-04,titulo_hoja,,PRESTAMOS DE DESARROLLO > 1 AÑO,BANCOS,M/L,Efectiva,12.619999999999999,12.62,porcentaje anual (según la hoja),Ficha 042012.xls,1397e7e9caf7e2118eada45c58b32800d3e0e430d31bd0f711cf16257ef039b0,2012-04-30,11,3
2012-04,titulo_hoja,,PRESTAMO PERSONAL - CONSUMO <= 1 AÑO,BANCOS,M/L,Efectiva,23.780000000000001,23.78,porcentaje anual (según la hoja),Ficha 042012.xls,1397e7e9caf7e2118eada45c58b32800d3e0e430d31bd0f711cf16257ef039b0,2012-04-30,12,3
2012-04,titulo_hoja,,PRESTAMO PERSONAL - CONSUMO > 1 AÑO,BANCOS,M/L,Efectiva,30.710000000000001,30.71,porcentaje anual (según la hoja),Ficha 042012.xls,1397e7e9caf7e2118eada45c58b32800d3e0e430d31bd0f711cf16257ef039b0,2012-04-30,13,3
2012-04,titulo_hoja,,PRESTAMOS POR TARJETAS DE CREDITO,BANCOS,M/L,Efectiva,48.259999999999998,48.26,porcentaje anual (según la hoja),Ficha 042012.xls,1397e7e9caf7e2118eada45c58b32800d3e0e430d31bd0f711cf16257ef039b0,2012-04-30,14,3
2012-04,titulo_hoja,,PROMEDIO SIMPLE TASAS ACTIVAS,BANCOS,M/L,Efectiva,23.064285714285713,23.0642857142857,porcentaje anual (según la hoja),Ficha 042012.xls,1397e7e9caf7e2118eada45c58b32800d3e0e430d31bd0f711cf16257ef039b0,2012-04-30,15,3
2012-04,titulo_hoja,II. PASIVAS,DEPOSITOS VISTA,BANCOS,M/L,Efectiva,0.71999999999999997,0.72,porcentaje anual (según la hoja),Ficha 042012.xls,1397e7e9caf7e2118eada45c58b32800d3e0e430d31bd0f711cf16257ef039b0,2012-04-30,17,3
