archivo,hoja,tipo,diseno,fila,concepto,seccion,suma,n,sistema,eje,columna,es_monto,rel
BOLB 082013.xls,30,bancos,clasico,,,,1.58048703917795,16,0.107142289383084,entidad_en_fila,4,TRUE,1.47334474979487
BOLB 082013.xls,30,bancos,clasico,,,,0.220192773733522,16,0.0146376185810374,entidad_en_fila,5,TRUE,0.205555155152484
BOLB 082013.xls,30,bancos,clasico,,,,0.205003994075832,16,0.0158195891129803,entidad_en_fila,6,TRUE,0.189184404962852
BOLB 082013.xls,30,bancos,clasico,,,,0.102508036624196,16,0.00852995186233324,entidad_en_fila,7,TRUE,0.0939780847618624
BOLB 082013.xls,30,bancos,clasico,,,,0.0467221297399977,16,0.00429340857682945,entidad_en_fila,8,TRUE,0.0424287211631683
BOLB 082013.xls,30,bancos,clasico,,,,0.0436605894588076,16,0.00310485729445341,entidad_en_fila,9,TRUE,0.0405557321643541
BOLB 082013.xls,30,bancos,clasico,,,,0.17020017281867,16,0.0119975483702654,entidad_en_fila,10,TRUE,0.158202624448405
BOLB 082013.xls,30,bancos,clasico,,,,16,16,1,entidad_en_fila,11,TRUE,15
BOLB 082013.xls,32,bancos,clasico,,Agricultura,,3.24283181465221,16,0.226621071438196,entidad_en_fila,3,TRUE,3.01621074321402
BOLB 082013.xls,32,bancos,clasico,,Ganadería,,1.53783527137702,16,0.116096504533415,entidad_en_fila,4,TRUE,1.42173876684361
BOLB 082013.xls,32,bancos,clasico,,Industria,,1.68287991609979,16,0.106100291457399,entidad_en_fila,5,TRUE,1.57677962464239
BOLB 082013.xls,32,bancos,clasico,,Comercio > Por Mayor,,2.53545204138642,16,0.137465756249394,entidad_en_fila,6,TRUE,2.39798628513702
BOLB 082013.xls,32,bancos,clasico,,Comercio > Por Menor,,1.71025056348079,16,0.090587180221647,entidad_en_fila,7,TRUE,1.61966338325915
BOLB 082013.xls,32,bancos,clasico,,Comercio > Servicio,,0.997088629953166,16,0.0790639982412105,entidad_en_fila,8,TRUE,0.918024631711956
BOLB 082013.xls,32,bancos,clasico,,Comercio > Consumo,,2.25039200653661,16,0.157925299367272,entidad_en_fila,9,TRUE,2.09246670716934
BOLB 082013.xls,32,bancos,clasico,,Comercio > Exportación,,0.0726679625306727,16,0.0047694048881552,entidad_en_fila,10,TRUE,0.0678985576425175
BOLB 082013.xls,32,bancos,clasico,,Sector > Financiero,,1.97060179398332,16,0.0813704936033104,entidad_en_fila,11,TRUE,1.88923130038001
BOLB 082013.xls,32,bancos,clasico,,TOTAL > Financiero,,16,16,1,entidad_en_fila,12,TRUE,15
BOLB 082013.xls,34,bancos,clasico,,,,36454717.8381969,32,27554.029706,entidad_en_fila,3,TRUE,1322.02673065126
BOLB 082013.xls,34,bancos,clasico,,,,2204159.768541,20,23491.151907,entidad_en_fila,6,TRUE,92.8293608277334
BOLB 082013.xls,34,bancos,clasico,,,,680672.20198307,20,20690.494258,entidad_en_fila,7,TRUE,31.8978222315732
BOLB 082013.xls,35,bancos,clasico,,,,41019792.8703899,32,4592629.061899,entidad_en_fila,3,TRUE,7.9316581673654
BOLB 082013.xls,35,bancos,clasico,,,,7252528.095722,20,5071859.479088,entidad_en_fila,6,TRUE,0.429954462584227
BOLB 082013.xls,35,bancos,clasico,,,,5516756.48935307,20,4856774.781628,entidad_en_fila,7,TRUE,0.135888884578634
BOLB 082013.xls,36,bancos,clasico,,,,37159828.1940989,32,732664.385608,entidad_en_fila,3,TRUE,49.718758716874
BOLB 082013.xls,36,bancos,clasico,,,,2916860.243093,20,736191.626459,entidad_en_fila,6,TRUE,2.96209375149073
BOLB 082013.xls,36,bancos,clasico,,,,1441579.62321907,20,781597.915494,entidad_en_fila,7,TRUE,0.844400547445084
BOLB 082013.xls,37,bancos,clasico,,,,1008121.044193,16,990695.813336,entidad_en_fila,11,TRUE,0.0175888810898711
BOLB 092011.xls,EVOL ACTIV ALGODÓN,bancos,clasico,,,,36440430.0765429,32,13266.268052,entidad_en_fila,3,TRUE,2745.84861889619
BOLB 092011.xls,EVOL ACTIV ALGODÓN,bancos,clasico,,,,2194762.290646,20,14093.674012,entidad_en_fila,6,TRUE,154.726767113904
BOLB 092011.xls,EVOL ACTIV ALGODÓN,bancos,clasico,,,,674544.34719707,20,14562.639472,entidad_en_fila,7,TRUE,45.3201982370047
BOLB 092011.xls,EVOL ACTIV CONSTRUCCIONES,bancos,clasico,,,,36818572.5938519,32,391408.785361,entidad_en_fila,3,TRUE,93.0668016940237
BOLB 092011.xls,EVOL ACTIV CONSTRUCCIONES,bancos,clasico,,,,2679899.806181,20,499231.189547,entidad_en_fila,6,TRUE,4.36805364386934
BOLB 092011.xls,EVOL ACTIV CONSTRUCCIONES,bancos,clasico,,,,1151787.09615907,20,491805.388434,entidad_en_fila,7,TRUE,1.34195704895909
BOLB 092011.xls,EVOL ACTIV SOJA,bancos,clasico,,,,40211850.8616689,32,3784687.053178,entidad_en_fila,3,TRUE,9.62488134333405
BOLB 092011.xls,EVOL ACTIV SOJA,bancos,clasico,,,,5741020.081067,19,3560351.464433,entidad_en_fila,6,TRUE,0.612486895863603
BOLB 092011.xls,EVOL ACTIV SOJA,bancos,clasico,,,,4370235.97035707,20,3710254.262632,entidad_en_fila,7,TRUE,0.177880452661185
BOLB 092011.xls,EVOL ACTIV TRIGO,bancos,clasico,,,,36501716.8425409,32,74553.03405,entidad_en_fila,3,TRUE,488.607395697142
BOLB 092011.xls,EVOL ACTIV TRIGO,bancos,clasico,,,,2298769.706131,20,118101.089497,entidad_en_fila,6,TRUE,18.4644242142186
BOLB 092011.xls,EVOL ACTIV TRIGO,bancos,clasico,,,,776016.50209007,20,116034.794365,entidad_en_fila,7,TRUE,5.68779141926193
BOLB 092011.xls,EVOL CRÉD,bancos,clasico,,,,54875420.1368408,31,24482599.7930893,entidad_en_fila,3,TRUE,1.2414049406767
BOLB 092011.xls,EVOL CRÉD,bancos,clasico,,,,26253845.4696915,15,26600803.3585035,entidad_en_fila,6,TRUE,-0.0130431357330073
BOLB 092011.xls,EVOL CRÉD,bancos,clasico,,,,26636464.7235431,15,26984189.4220281,entidad_en_fila,7,TRUE,-0.0128862384208265
BOLB 092011.xls,EVOL CRÉD,bancos,clasico,,,,26953533.3314706,15,27306057.8143926,entidad_en_fila,8,TRUE,-0.0129101199930879
BOLB 092011.xls,EVOL CRÉD,bancos,clasico,,,,26593728.070207,15,26944426.273658,entidad_en_fila,9,TRUE,-0.013015612204512
BOLB 092011.xls,EVOL CRÉD,bancos,clasico,,,,26835719.7317968,15,27206250.4494588,entidad_en_fila,10,TRUE,-0.0136193231901009
BOLB 092011.xls,EVOL CRÉD,bancos,clasico,,,,27457785.8874749,15,27832929.6890379,entidad_en_fila,11,TRUE,-0.0134784158819886
BOLB 092011.xls,EVOL CRÉD,bancos,clasico,,,,27790098.2005196,15,28186802.2511456,entidad_en_fila,12,TRUE,-0.0140741062817752
BOLB 092011.xls,EVOL CRÉD,bancos,clasico,,,,27661311.1461681,15,28075049.1362801,entidad_en_fila,13,TRUE,-0.0147368572038347
BOLB 092011.xls,EVOL CRÉD,bancos,clasico,,,,28516414.4292097,15,28947552.9164427,entidad_en_fila,14,TRUE,-0.0148937800883372
BOLB 092011.xls,EVOL CRÉD,bancos,clasico,,,,29940409.1972545,15,30392820.3437515,entidad_en_fila,15,TRUE,-0.0148854611510251
BOLB 092011.xls,EVOL CRÉD Venc,bancos,clasico,,,,926097.16927938,31,376988.34182396,entidad_en_fila,3,TRUE,1.45656713095874
BOLB 092011.xls,EVOL CRÉD Venc,bancos,clasico,,,,324008.14489949,15,338688.54907349,entidad_en_fila,6,TRUE,-0.0433448494617233
BOLB 092011.xls,EVOL CRÉD Venc,bancos,clasico,,,,360203.83707853,15,374936.96172153,entidad_en_fila,7,TRUE,-0.0392949379419741
BOLB 092011.xls,EVOL CRÉD Venc,bancos,clasico,,,,388388.32687608,15,403074.24733408,entidad_en_fila,8,TRUE,-0.0364347773521435
BOLB 092011.xls,EVOL CRÉD Venc,bancos,clasico,,,,378703.64560286,15,391893.82388986,entidad_en_fila,9,TRUE,-0.0336575303894225
BOLB 092011.xls,EVOL CRÉD Venc,bancos,clasico,,,,401969.48473011,15,415598.23801811,entidad_en_fila,10,TRUE,-0.0327930968932696
BOLB 092011.xls,EVOL CRÉD Venc,bancos,clasico,,,,412981.88414662,15,426711.16957462,entidad_en_fila,11,TRUE,-0.0321746567864313
BOLB 092011.xls,EVOL CRÉD Venc,bancos,clasico,,,,430149.23365087,15,443952.31816887,entidad_en_fila,12,TRUE,-0.0310913671426075
BOLB 092011.xls,EVOL CRÉD Venc,bancos,clasico,,,,485123.72897446,15,499086.74069746,entidad_en_fila,13,TRUE,-0.0279771241838385
BOLB 092011.xls,EVOL CRÉD Venc,bancos,clasico,,,,499981.03039578,15,514388.12505078,entidad_en_fila,14,TRUE,-0.0280082178288579
BOLB 092011.xls,EVOL CRÉD Venc,bancos,clasico,,,,534721.16476042,15,549108.82745542,entidad_en_fila,15,TRUE,-0.0262018419220697
BOLB 092011.xls,EVOL CRÉD Vigen,bancos,clasico,,,,53949322.9675614,31,24105611.4512653,entidad_en_fila,3,TRUE,1.23804001307461
BOLB 092011.xls,EVOL CRÉD Vigen,bancos,clasico,,,,26902983.5670585,16,26984189.4220281,entidad_en_fila,8,TRUE,-0.00300938648552845
BOLB 092011.xls,EVOL DEP,bancos,clasico,,,,72133753.8168456,31,34027601.8645763,entidad_en_fila,3,TRUE,1.11986005078832
BOLB 092011.xls,EVOL DEP,bancos,clasico,,,,37016461.8977901,20,34835793.2811561,entidad_en_fila,6,TRUE,0.0625985060547941
BOLB 092011.xls,EVOL DEP,bancos,clasico,,,,36103064.5401227,20,35443082.8323977,entidad_en_fila,7,TRUE,0.0186208889008324
BOLB 092011.xls,PAG16,bancos,clasico,,LINEAS > DE CREDITO > ACORDADAS > (56),,3338122.73652408,16,3250668.39620308,entidad_en_fila,7,TRUE,0.0269034948083756
BOLB 092011.xls,PAG16,bancos,clasico,,TOTAL > CONTINGENTES > ACORDADAS > (52+53+54+55+56+57=58),,4867588.60011062,16,4780134.25978962,entidad_en_fila,9,TRUE,0.0182953732192553
BOLB 092012.xls,EVOL ACTIV SOJA,bancos,clasico,,,,3642279.69002,17,3674272.531079,entidad_en_fila,5,TRUE,-0.00870725859020702
BOLB 102011.xls,EVOL ACTIV ALGODÓN,bancos,clasico,,,,36441666.4134069,32,14502.604916,entidad_en_fila,3,TRUE,2511.76695631435
BOLB 102011.xls,EVOL ACTIV ALGODÓN,bancos,clasico,,,,2195231.256106,20,14562.639472,entidad_en_fila,6,TRUE,149.744050233945
BOLB 102011.xls,EVOL ACTIV ALGODÓN,bancos,clasico,,,,675344.01166707,20,15362.303942,entidad_en_fila,7,TRUE,42.9611150916435
BOLB 102011.xls,EVOL ACTIV CONSTRUCCIONES,bancos,clasico,,,,36837336.7888329,32,410172.980342,entidad_en_fila,3,TRUE,88.8092720737434
BOLB 102011.xls,EVOL ACTIV CONSTRUCCIONES,bancos,clasico,,,,2672474.005068,20,491805.388434,entidad_en_fila,6,TRUE,4.4340071660818
BOLB 102011.xls,EVOL ACTIV CONSTRUCCIONES,bancos,clasico,,,,1168254.45433707,20,508272.746612,entidad_en_fila,7,TRUE,1.29847943279335
BOLB 102011.xls,EVOL ACTIV SOJA,bancos,clasico,,,,40388111.7913589,32,3960947.982868,entidad_en_fila,3,TRUE,9.19657717446597
BOLB 102011.xls,EVOL ACTIV SOJA,bancos,clasico,,,,5890922.879266,20,3710254.262632,entidad_en_fila,6,TRUE,0.587741017804819
BOLB 102011.xls,EVOL ACTIV SOJA,bancos,clasico,,,,4379250.69631807,20,3719268.988593,entidad_en_fila,7,TRUE,0.177449307847653
BOLB 102011.xls,EVOL ACTIV TRIGO,bancos,clasico,,,,36547793.2628939,32,120629.454403,entidad_en_fila,3,TRUE,301.975698959847
BOLB 102011.xls,EVOL ACTIV TRIGO,bancos,clasico,,,,2296703.410999,20,116034.794365,entidad_en_fila,6,TRUE,18.7932303286071
BOLB 102011.xls,EVOL ACTIV TRIGO,bancos,clasico,,,,795807.33965607,20,135825.631931,entidad_en_fila,7,TRUE,4.85903653340147
BOLB 102011.xls,EVOL CRÉD,bancos,clasico,,,,56643740.2139901,30,25626918.4915251,entidad_en_fila,3,TRUE,1.21032194068602
BOLB 102011.xls,EVOL CRÉD,bancos,clasico,,,,26253845.4696915,15,26600803.3585035,entidad_en_fila,5,TRUE,-0.0130431357330073
BOLB 102011.xls,EVOL CRÉD,bancos,clasico,,,,26636464.7235431,15,26984189.4220281,entidad_en_fila,6,TRUE,-0.0128862384208265
BOLB 102011.xls,EVOL CRÉD,bancos,clasico,,,,26953533.3314706,15,27306057.8143926,entidad_en_fila,7,TRUE,-0.0129101199930879
BOLB 102011.xls,EVOL CRÉD,bancos,clasico,,,,26593728.070207,15,26944426.273658,entidad_en_fila,8,TRUE,-0.013015612204512
BOLB 102011.xls,EVOL CRÉD,bancos,clasico,,,,26835719.7317968,15,27206250.4494588,entidad_en_fila,9,TRUE,-0.0136193231901009
BOLB 102011.xls,EVOL CRÉD,bancos,clasico,,,,27457785.8874749,15,27832929.6890379,entidad_en_fila,10,TRUE,-0.0134784158819886
BOLB 102011.xls,EVOL CRÉD,bancos,clasico,,,,27790098.2005196,15,28186802.2511456,entidad_en_fila,11,TRUE,-0.0140741062817752
BOLB 102011.xls,EVOL CRÉD,bancos,clasico,,,,27661311.1461681,15,28075049.1362801,entidad_en_fila,12,TRUE,-0.0147368572038347
BOLB 102011.xls,EVOL CRÉD,bancos,clasico,,,,28516414.4292097,15,28947552.9164427,entidad_en_fila,13,TRUE,-0.0148937800883372
BOLB 102011.xls,EVOL CRÉD,bancos,clasico,,,,29940409.1972545,15,30392820.3437515,entidad_en_fila,14,TRUE,-0.0148854611510251
BOLB 102011.xls,EVOL CRÉD,bancos,clasico,,,,29877172.550127,15,31016821.722465,entidad_en_fila,15,TRUE,-0.0367429384782054
BOLB 102011.xls,EVOL CRÉD Venc,bancos,clasico,,,,918962.43823914,30,373330.27901671,entidad_en_fila,3,TRUE,1.46152666925258
BOLB 102011.xls,EVOL CRÉD Venc,bancos,clasico,,,,324008.14489949,15,338688.54907349,entidad_en_fila,5,TRUE,-0.0433448494617233
BOLB 102011.xls,EVOL CRÉD Venc,bancos,clasico,,,,360203.83707853,15,374936.96172153,entidad_en_fila,6,TRUE,-0.0392949379419741
BOLB 102011.xls,EVOL CRÉD Venc,bancos,clasico,,,,388388.32687608,15,403074.24733408,entidad_en_fila,7,TRUE,-0.0364347773521435
BOLB 102011.xls,EVOL CRÉD Venc,bancos,clasico,,,,378703.64560286,15,391893.82388986,entidad_en_fila,8,TRUE,-0.0336575303894225
BOLB 102011.xls,EVOL CRÉD Venc,bancos,clasico,,,,401969.48473011,15,415598.23801811,entidad_en_fila,9,TRUE,-0.0327930968932696
BOLB 102011.xls,EVOL CRÉD Venc,bancos,clasico,,,,412981.88414662,15,426711.16957462,entidad_en_fila,10,TRUE,-0.0321746567864313
BOLB 102011.xls,EVOL CRÉD Venc,bancos,clasico,,,,430149.23365087,15,443952.31816887,entidad_en_fila,11,TRUE,-0.0310913671426075
BOLB 102011.xls,EVOL CRÉD Venc,bancos,clasico,,,,485123.72897446,15,499086.74069746,entidad_en_fila,12,TRUE,-0.0279771241838385
BOLB 102011.xls,EVOL CRÉD Venc,bancos,clasico,,,,499981.03039578,15,514388.12505078,entidad_en_fila,13,TRUE,-0.0280082178288579
BOLB 102011.xls,EVOL CRÉD Venc,bancos,clasico,,,,534721.16476042,15,549108.82745542,entidad_en_fila,14,TRUE,-0.0262018419220697
BOLB 102011.xls,EVOL CRÉD Venc,bancos,clasico,,,,525176.53943543,15,545632.15922243,entidad_en_fila,15,TRUE,-0.0374897619967102
BOLB 102011.xls,EVOL CRÉD Vigen,bancos,clasico,,,,55724777.775751,30,25253588.2125084,entidad_en_fila,3,TRUE,1.20660831668071
BOLB 102011.xls,EVOL CRÉD Vigen,bancos,clasico,,,,26902983.5670585,16,26984189.4220281,entidad_en_fila,7,TRUE,-0.00300938648552845
BOLB 102011.xls,EVOL DEP,bancos,clasico,,,,73316746.7982603,30,34867146.6169005,entidad_en_fila,3,TRUE,1.10274581983496
BOLB 102011.xls,EVOL DEP,bancos,clasico,,,,37623751.4490317,20,35443082.8323977,entidad_en_fila,6,TRUE,0.0615259295289265
BOLB 102011.xls,EVOL DEP,bancos,clasico,,,,36409569.3437454,20,35749587.6360203,entidad_en_fila,7,TRUE,0.0184612397335764
BOLB 102011.xls,PAG16,bancos,clasico,,CREDITOS > DOCUMENTARIOS > BANCOS > (55),,558791.97674463,15,556345.59238263,entidad_en_fila,6,TRUE,0.0043972386867002
BOLB 102011.xls,PAG16,bancos,clasico,,LINEAS > DE CREDITO > ACORDADAS > (56),,3347058.18973172,15,3250334.87375772,entidad_en_fila,7,TRUE,0.0297579540972582
BOLB 102011.xls,PAG16,bancos,clasico,,TOTAL > CONTINGENTES > ACORDADAS > (52+53+54+55+56+57=58),,4814353.83039735,15,4715184.13006135,entidad_en_fila,9,TRUE,0.0210319889108359
BOLB 102012.xls,EVOL ACTIV SOJA,bancos,clasico,,,,3642279.69002,16,3674272.531079,entidad_en_fila,4,TRUE,-0.00870725859020702
BOLB 112011.xls,EVOL ACTIV ALGODÓN,bancos,clasico,,,,36439541.9657229,32,12378.157232,entidad_en_fila,3,TRUE,2942.85838560197
BOLB 112011.xls,EVOL ACTIV ALGODÓN,bancos,clasico,,,,2196030.920576,20,15362.303942,entidad_en_fila,6,TRUE,141.949321199936
BOLB 112011.xls,EVOL ACTIV ALGODÓN,bancos,clasico,,,,699054.05793507,20,39072.35021,entidad_en_fila,7,TRUE,16.8912723237252
BOLB 112011.xls,EVOL ACTIV CONSTRUCCIONES,bancos,clasico,,,,36908145.0686829,32,480981.260192,entidad_en_fila,3,TRUE,75.7350999370531
BOLB 112011.xls,EVOL ACTIV CONSTRUCCIONES,bancos,clasico,,,,2688941.363246,20,508272.746612,entidad_en_fila,6,TRUE,4.29035125563924
BOLB 112011.xls,EVOL ACTIV CONSTRUCCIONES,bancos,clasico,,,,1148050.94359607,20,488069.235871,entidad_en_fila,7,TRUE,1.35222968222383
BOLB 112011.xls,EVOL ACTIV SOJA,bancos,clasico,,,,39968840.4582059,32,3541676.649715,entidad_en_fila,3,TRUE,10.2852878484608
BOLB 112011.xls,EVOL ACTIV SOJA,bancos,clasico,,,,5899937.605227,20,3719268.988593,entidad_en_fila,6,TRUE,0.586316457164596
BOLB 112011.xls,EVOL ACTIV SOJA,bancos,clasico,,,,4172263.00097007,20,3512281.293245,entidad_en_fila,7,TRUE,0.187906848177104
BOLB 112011.xls,EVOL ACTIV TRIGO,bancos,clasico,,,,36544971.8345259,32,117808.026035,entidad_en_fila,3,TRUE,309.207827637046
BOLB 112011.xls,EVOL ACTIV TRIGO,bancos,clasico,,,,2316494.248565,20,135825.631931,entidad_en_fila,6,TRUE,16.0549123580871
BOLB 112011.xls,EVOL ACTIV TRIGO,bancos,clasico,,,,770151.16264807,20,110169.454923,entidad_en_fila,7,TRUE,5.99060518349979
BOLB 112011.xls,EVOL CRÉD,bancos,clasico,,,,58578616.385234,30,25776769.7490419,entidad_en_fila,3,TRUE,1.27253519178489
BOLB 112011.xls,EVOL CRÉD,bancos,clasico,,,,26253845.4696915,15,26600803.3585035,entidad_en_fila,4,TRUE,-0.0130431357330073
BOLB 112011.xls,EVOL CRÉD,bancos,clasico,,,,26636464.7235431,15,26984189.4220281,entidad_en_fila,5,TRUE,-0.0128862384208265
BOLB 112011.xls,EVOL CRÉD,bancos,clasico,,,,26953533.3314706,15,27306057.8143926,entidad_en_fila,6,TRUE,-0.0129101199930879
BOLB 112011.xls,EVOL CRÉD,bancos,clasico,,,,26593728.070207,15,26944426.273658,entidad_en_fila,7,TRUE,-0.013015612204512
BOLB 112011.xls,EVOL CRÉD,bancos,clasico,,,,26835719.7317968,15,27206250.4494588,entidad_en_fila,8,TRUE,-0.0136193231901009
BOLB 112011.xls,EVOL CRÉD,bancos,clasico,,,,27457785.8874749,15,27832929.6890379,entidad_en_fila,9,TRUE,-0.0134784158819886
BOLB 112011.xls,EVOL CRÉD,bancos,clasico,,,,27790098.2005196,15,28186802.2511456,entidad_en_fila,10,TRUE,-0.0140741062817752
BOLB 112011.xls,EVOL CRÉD,bancos,clasico,,,,27661311.1461681,15,28075049.1362801,entidad_en_fila,11,TRUE,-0.0147368572038347
BOLB 112011.xls,EVOL CRÉD,bancos,clasico,,,,28516414.4292097,15,28947552.9164427,entidad_en_fila,12,TRUE,-0.0148937800883372
BOLB 112011.xls,EVOL CRÉD,bancos,clasico,,,,29940409.1972545,15,30392820.3437515,entidad_en_fila,13,TRUE,-0.0148854611510251
BOLB 112011.xls,EVOL CRÉD,bancos,clasico,,,,29877172.550127,15,31016821.722465,entidad_en_fila,14,TRUE,-0.0367429384782054
BOLB 112011.xls,EVOL CRÉD,bancos,clasico,,,,31608798.378583,15,32801846.636192,entidad_en_fila,15,TRUE,-0.0363713747839016
BOLB 112011.xls,EVOL CRÉD Venc,bancos,clasico,,,,972304.13186168,30,387329.7087437,entidad_en_fila,3,TRUE,1.51027512197641
BOLB 112011.xls,EVOL CRÉD Venc,bancos,clasico,,,,324008.14489949,15,338688.54907349,entidad_en_fila,4,TRUE,-0.0433448494617233
BOLB 112011.xls,EVOL CRÉD Venc,bancos,clasico,,,,360203.83707853,15,374936.96172153,entidad_en_fila,5,TRUE,-0.0392949379419741
BOLB 112011.xls,EVOL CRÉD Venc,bancos,clasico,,,,388388.32687608,15,403074.24733408,entidad_en_fila,6,TRUE,-0.0364347773521435
BOLB 112011.xls,EVOL CRÉD Venc,bancos,clasico,,,,378703.64560286,15,391893.82388986,entidad_en_fila,7,TRUE,-0.0336575303894225
BOLB 112011.xls,EVOL CRÉD Venc,bancos,clasico,,,,401969.48473011,15,415598.23801811,entidad_en_fila,8,TRUE,-0.0327930968932696
BOLB 112011.xls,EVOL CRÉD Venc,bancos,clasico,,,,412981.88414662,15,426711.16957462,entidad_en_fila,9,TRUE,-0.0321746567864313
BOLB 112011.xls,EVOL CRÉD Venc,bancos,clasico,,,,430149.23365087,15,443952.31816887,entidad_en_fila,10,TRUE,-0.0310913671426075
BOLB 112011.xls,EVOL CRÉD Venc,bancos,clasico,,,,485123.72897446,15,499086.74069746,entidad_en_fila,11,TRUE,-0.0279771241838385
BOLB 112011.xls,EVOL CRÉD Venc,bancos,clasico,,,,499981.03039578,15,514388.12505078,entidad_en_fila,12,TRUE,-0.0280082178288579
BOLB 112011.xls,EVOL CRÉD Venc,bancos,clasico,,,,534721.16476042,15,549108.82745542,entidad_en_fila,13,TRUE,-0.0262018419220697
BOLB 112011.xls,EVOL CRÉD Venc,bancos,clasico,,,,525176.53943543,15,545632.15922243,entidad_en_fila,14,TRUE,-0.0374897619967102
BOLB 112011.xls,EVOL CRÉD Venc,bancos,clasico,,,,562653.94895898,15,584974.42311798,entidad_en_fila,15,TRUE,-0.0381563249210612
BOLB 112011.xls,EVOL CRÉD Vigen,bancos,clasico,,,,57606312.2533723,30,25389440.0402982,entidad_en_fila,3,TRUE,1.26890833992161
BOLB 112011.xls,EVOL CRÉD Vigen,bancos,clasico,,,,26902983.5670585,16,26984189.4220281,entidad_en_fila,6,TRUE,-0.00300938648552845
BOLB 112011.xls,EVOL DEP,bancos,clasico,,,,72919676.0751897,30,34349291.5869607,entidad_en_fila,3,TRUE,1.12288733497114
BOLB 112011.xls,EVOL DEP,bancos,clasico,,,,37930256.2526543,20,35749587.6360203,entidad_en_fila,6,TRUE,0.0609984271381305
BOLB 112011.xls,EVOL DEP,bancos,clasico,,,,36347820.5208904,20,35687838.8131653,entidad_en_fila,7,TRUE,0.0184931822624573
BOLB 112011.xls,PAG16,bancos,clasico,,LINEAS > DE CREDITO > ACORDADAS > (56),,3463562.9689847,15,3370236.1314237,entidad_en_fila,7,TRUE,0.0276914833031525
BOLB 112011.xls,PAG16,bancos,clasico,,TOTAL > CONTINGENTES > ACORDADAS > (52+53+54+55+56+57=58),,5306953.28359975,15,5213315.77394075,entidad_en_fila,9,TRUE,0.0179612196381918
BOLB 112012.xls,EVOL ACTIV SOJA,bancos,clasico,,,,3642279.69002,16,3674272.531079,entidad_en_fila,3,TRUE,-0.00870725859020702
BOLB 122011.xls,EVOL ACTIV ALGODÓN,bancos,clasico,,,,36441257.4825029,32,14093.674012,entidad_en_fila,3,TRUE,2584.64640075222
BOLB 122011.xls,EVOL ACTIV ALGODÓN,bancos,clasico,,,,2219740.966844,20,39072.35021,entidad_en_fila,6,TRUE,55.8110429731941
BOLB 122011.xls,EVOL ACTIV ALGODÓN,bancos,clasico,,,,680509.71890707,20,20528.011182,entidad_en_fila,7,TRUE,32.1502995041125
BOLB 122011.xls,EVOL ACTIV CONSTRUCCIONES,bancos,clasico,,,,36926394.9980379,32,499231.189547,entidad_en_fila,3,TRUE,72.9665224673657
BOLB 122011.xls,EVOL ACTIV CONSTRUCCIONES,bancos,clasico,,,,2668737.852505,20,488069.235871,entidad_en_fila,6,TRUE,4.46794933252127
BOLB 122011.xls,EVOL ACTIV CONSTRUCCIONES,bancos,clasico,,,,1158626.00441307,20,498644.296688,entidad_en_fila,7,TRUE,1.32355210339048
BOLB 122011.xls,EVOL ACTIV SOJA,bancos,clasico,,,,39987515.2729239,32,3560351.464433,entidad_en_fila,3,TRUE,10.2313392855702
BOLB 122011.xls,EVOL ACTIV SOJA,bancos,clasico,,,,5692949.909879,20,3512281.293245,entidad_en_fila,6,TRUE,0.620869581496213
BOLB 122011.xls,EVOL ACTIV SOJA,bancos,clasico,,,,4265578.72277207,19,3605597.015047,entidad_en_fila,7,TRUE,0.183043669320451
BOLB 122011.xls,EVOL ACTIV TRIGO,bancos,clasico,,,,36545264.8979879,32,118101.089497,entidad_en_fila,3,TRUE,308.440539910652
BOLB 122011.xls,EVOL ACTIV TRIGO,bancos,clasico,,,,2290838.071557,20,110169.454923,entidad_en_fila,6,TRUE,19.7937678656767
BOLB 122011.xls,EVOL ACTIV TRIGO,bancos,clasico,,,,772416.22231207,20,112434.514587,entidad_en_fila,7,TRUE,5.86992090595443
BOLB 122011.xls,EVOL CRÉD,bancos,clasico,,,,60132129.311485,31,26600803.3585035,entidad_en_fila,3,TRUE,1.26053809357087
BOLB 122011.xls,EVOL CRÉD Venc,bancos,clasico,,,,912390.51493097,31,338688.54907349,entidad_en_fila,3,TRUE,1.69389241953083
BOLB 122011.xls,EVOL CRÉD Vigen,bancos,clasico,,,,59219738.7965541,31,26262114.80943,entidad_en_fila,3,TRUE,1.25494935294738
BOLB 122011.xls,EVOL CRÉD Vigen,bancos,clasico,,,,26902983.5670585,16,26984189.4220281,entidad_en_fila,5,TRUE,-0.00300938648552845
BOLB 122011.xls,EVOL DEP,bancos,clasico,,,,74743488.3775344,31,34835793.2811561,entidad_en_fila,3,TRUE,1.14559455483868
BOLB 122011.xls,EVOL DEP,bancos,clasico,,,,37868507.4297993,20,35687838.8131653,entidad_en_fila,6,TRUE,0.061103969563703
BOLB 122011.xls,EVOL DEP,bancos,clasico,,,,37087145.5162159,20,36427163.8084909,entidad_en_fila,7,TRUE,0.0181178450014611
BOLB 122011.xls,PAG16,bancos,clasico,,LINEAS > DE CREDITO > ACORDADAS > (56),,3398967.82707465,15,3305165.42735765,entidad_en_fila,7,TRUE,0.0283805460811659
BOLB 122011.xls,PAG16,bancos,clasico,,TOTAL > CONTINGENTES > ACORDADAS > (52+53+54+55+56+57=58),,5086016.47638847,15,4991907.47248947,entidad_en_fila,9,TRUE,0.0188523133526889
