archivo,sha256,tipo,diseno,fecha_corte,version,hoja,leidas,numericas,texto
BOLCC 072012.xls,2b40cde4832245add43b113f441454d6bcf83787ca91aed358bea6834b5a6f58,casas_cambio,clasico,2012-07-31,unica,PAG34,346,280,66
BOLCC 072012.xls,2b40cde4832245add43b113f441454d6bcf83787ca91aed358bea6834b5a6f58,casas_cambio,clasico,2012-07-31,unica,PAG35,259,199,60
BOLCC 072012.xls,2b40cde4832245add43b113f441454d6bcf83787ca91aed358bea6834b5a6f58,casas_cambio,clasico,2012-07-31,unica,PAG36,251,192,59
BOLCC 072012.xls,2b40cde4832245add43b113f441454d6bcf83787ca91aed358bea6834b5a6f58,casas_cambio,clasico,2012-07-31,unica,PAG37,285,223,62
BOLCC 072012.xls,2b40cde4832245add43b113f441454d6bcf83787ca91aed358bea6834b5a6f58,casas_cambio,clasico,2012-07-31,unica,PAG38,392,319,73
BOLCC 072012.xls,2b40cde4832245add43b113f441454d6bcf83787ca91aed358bea6834b5a6f58,casas_cambio,clasico,2012-07-31,unica,PAG39,425,351,74
BOLCC 072012.xls,2b40cde4832245add43b113f441454d6bcf83787ca91aed358bea6834b5a6f58,casas_cambio,clasico,2012-07-31,unica,PAG40,287,190,97
BOLCC 072012.xls,2b40cde4832245add43b113f441454d6bcf83787ca91aed358bea6834b5a6f58,casas_cambio,clasico,2012-07-31,unica,PAG41,212,159,53
BOLCC 072012.xls,2b40cde4832245add43b113f441454d6bcf83787ca91aed358bea6834b5a6f58,casas_cambio,clasico,2012-07-31,unica,PAG42,225,137,88
BOLCC 072012.xls,2b40cde4832245add43b113f441454d6bcf83787ca91aed358bea6834b5a6f58,casas_cambio,clasico,2012-07-31,unica,Módulo1,0,0,0
BOLCC 072012.xls,2b40cde4832245add43b113f441454d6bcf83787ca91aed358bea6834b5a6f58,casas_cambio,clasico,2012-07-31,unica,Módulo2,0,0,0
BOLCC 082012.xls,892454358616a9d8da43107d0e652a8b282cec2339026dbb92b66180da1bd585,casas_cambio,clasico,2012-08-31,unica,PAG33,436,362,74
BOLCC 082012.xls,892454358616a9d8da43107d0e652a8b282cec2339026dbb92b66180da1bd585,casas_cambio,clasico,2012-08-31,unica,Gráficos,34,32,2
BOLCC 082012.xls,892454358616a9d8da43107d0e652a8b282cec2339026dbb92b66180da1bd585,casas_cambio,clasico,2012-08-31,unica,PAG34,355,288,67
BOLCC 082012.xls,892454358616a9d8da43107d0e652a8b282cec2339026dbb92b66180da1bd585,casas_cambio,clasico,2012-08-31,unica,PAG35,266,205,61
BOLCC 082012.xls,892454358616a9d8da43107d0e652a8b282cec2339026dbb92b66180da1bd585,casas_cambio,clasico,2012-08-31,unica,PAG36,258,198,60
BOLCC 082012.xls,892454358616a9d8da43107d0e652a8b282cec2339026dbb92b66180da1bd585,casas_cambio,clasico,2012-08-31,unica,PAG37,293,230,63
BOLCC 082012.xls,892454358616a9d8da43107d0e652a8b282cec2339026dbb92b66180da1bd585,casas_cambio,clasico,2012-08-31,unica,PAG38,403,329,74
BOLCC 082012.xls,892454358616a9d8da43107d0e652a8b282cec2339026dbb92b66180da1bd585,casas_cambio,clasico,2012-08-31,unica,PAG39,437,362,75
BOLCC 082012.xls,892454358616a9d8da43107d0e652a8b282cec2339026dbb92b66180da1bd585,casas_cambio,clasico,2012-08-31,unica,PAG40,294,194,100
BOLCC 082012.xls,892454358616a9d8da43107d0e652a8b282cec2339026dbb92b66180da1bd585,casas_cambio,clasico,2012-08-31,unica,PAG41,217,164,53
BOLCC 082012.xls,892454358616a9d8da43107d0e652a8b282cec2339026dbb92b66180da1bd585,casas_cambio,clasico,2012-08-31,unica,PAG42,229,143,86
BOLCC 082012.xls,892454358616a9d8da43107d0e652a8b282cec2339026dbb92b66180da1bd585,casas_cambio,clasico,2012-08-31,unica,Módulo1,0,0,0
BOLCC 082012.xls,892454358616a9d8da43107d0e652a8b282cec2339026dbb92b66180da1bd585,casas_cambio,clasico,2012-08-31,unica,Módulo2,0,0,0
BOLCC 092012.xls,7ed0cc18de3fb583a5a106bd6789f5bcd743ee8c775c278093c797b44e99401e,casas_cambio,clasico,2012-09-30,unica,PAG33,436,362,74
BOLCC 092012.xls,7ed0cc18de3fb583a5a106bd6789f5bcd743ee8c775c278093c797b44e99401e,casas_cambio,clasico,2012-09-30,unica,Gráficos,34,32,2
BOLCC 092012.xls,7ed0cc18de3fb583a5a106bd6789f5bcd743ee8c775c278093c797b44e99401e,casas_cambio,clasico,2012-09-30,unica,PAG34,355,288,67
BOLCC 092012.xls,7ed0cc18de3fb583a5a106bd6789f5bcd743ee8c775c278093c797b44e99401e,casas_cambio,clasico,2012-09-30,unica,PAG35,266,205,61
BOLCC 092012.xls,7ed0cc18de3fb583a5a106bd6789f5bcd743ee8c775c278093c797b44e99401e,casas_cambio,clasico,2012-09-30,unica,PAG36,258,198,60
BOLCC 092012.xls,7ed0cc18de3fb583a5a106bd6789f5bcd743ee8c775c278093c797b44e99401e,casas_cambio,clasico,2012-09-30,unica,PAG37,293,230,63
BOLCC 092012.xls,7ed0cc18de3fb583a5a106bd6789f5bcd743ee8c775c278093c797b44e99401e,casas_cambio,clasico,2012-09-30,unica,PAG38,403,329,74
BOLCC 092012.xls,7ed0cc18de3fb583a5a106bd6789f5bcd743ee8c775c278093c797b44e99401e,casas_cambio,clasico,2012-09-30,unica,PAG39,437,362,75
BOLCC 092012.xls,7ed0cc18de3fb583a5a106bd6789f5bcd743ee8c775c278093c797b44e99401e,casas_cambio,clasico,2012-09-30,unica,PAG40,294,193,101
BOLCC 092012.xls,7ed0cc18de3fb583a5a106bd6789f5bcd743ee8c775c278093c797b44e99401e,casas_cambio,clasico,2012-09-30,unica,PAG41,217,164,53
BOLCC 092012.xls,7ed0cc18de3fb583a5a106bd6789f5bcd743ee8c775c278093c797b44e99401e,casas_cambio,clasico,2012-09-30,unica,PAG42,229,141,88
BOLCC 092012.xls,7ed0cc18de3fb583a5a106bd6789f5bcd743ee8c775c278093c797b44e99401e,casas_cambio,clasico,2012-09-30,unica,Módulo1,0,0,0
BOLCC 092012.xls,7ed0cc18de3fb583a5a106bd6789f5bcd743ee8c775c278093c797b44e99401e,casas_cambio,clasico,2012-09-30,unica,Módulo2,0,0,0
BOLCC 102012.xls,fb88eeb464dc0b37ad92459561283c0abd2570c313e0084f1383a79d3be05dce,casas_cambio,clasico,2012-10-31,unica,PAG33,436,362,74
BOLCC 102012.xls,fb88eeb464dc0b37ad92459561283c0abd2570c313e0084f1383a79d3be05dce,casas_cambio,clasico,2012-10-31,unica,Gráficos,34,32,2
BOLCC 102012.xls,fb88eeb464dc0b37ad92459561283c0abd2570c313e0084f1383a79d3be05dce,casas_cambio,clasico,2012-10-31,unica,PAG34,355,288,67
BOLCC 102012.xls,fb88eeb464dc0b37ad92459561283c0abd2570c313e0084f1383a79d3be05dce,casas_cambio,clasico,2012-10-31,unica,PAG35,266,205,61
BOLCC 102012.xls,fb88eeb464dc0b37ad92459561283c0abd2570c313e0084f1383a79d3be05dce,casas_cambio,clasico,2012-10-31,unica,PAG36,258,198,60
BOLCC 102012.xls,fb88eeb464dc0b37ad92459561283c0abd2570c313e0084f1383a79d3be05dce,casas_cambio,clasico,2012-10-31,unica,PAG37,293,230,63
BOLCC 102012.xls,fb88eeb464dc0b37ad92459561283c0abd2570c313e0084f1383a79d3be05dce,casas_cambio,clasico,2012-10-31,unica,PAG38,403,329,74
BOLCC 102012.xls,fb88eeb464dc0b37ad92459561283c0abd2570c313e0084f1383a79d3be05dce,casas_cambio,clasico,2012-10-31,unica,PAG39,437,362,75
BOLCC 102012.xls,fb88eeb464dc0b37ad92459561283c0abd2570c313e0084f1383a79d3be05dce,casas_cambio,clasico,2012-10-31,unica,PAG40,294,196,98
BOLCC 102012.xls,fb88eeb464dc0b37ad92459561283c0abd2570c313e0084f1383a79d3be05dce,casas_cambio,clasico,2012-10-31,unica,PAG41,217,164,53
BOLCC 102012.xls,fb88eeb464dc0b37ad92459561283c0abd2570c313e0084f1383a79d3be05dce,casas_cambio,clasico,2012-10-31,unica,PAG42,231,143,88
BOLCC 102012.xls,fb88eeb464dc0b37ad92459561283c0abd2570c313e0084f1383a79d3be05dce,casas_cambio,clasico,2012-10-31,unica,Módulo1,0,0,0
BOLCC 102012.xls,fb88eeb464dc0b37ad92459561283c0abd2570c313e0084f1383a79d3be05dce,casas_cambio,clasico,2012-10-31,unica,Módulo2,0,0,0
BOLCC 112012.xls,8d790f3000729b72851cb8d404b7e2382ffbe9c12219d353f8c93fb9a03f75dd,casas_cambio,clasico,2012-11-30,unica,PAG33,436,362,74
BOLCC 112012.xls,8d790f3000729b72851cb8d404b7e2382ffbe9c12219d353f8c93fb9a03f75dd,casas_cambio,clasico,2012-11-30,unica,Gráficos,34,32,2
BOLCC 112012.xls,8d790f3000729b72851cb8d404b7e2382ffbe9c12219d353f8c93fb9a03f75dd,casas_cambio,clasico,2012-11-30,unica,PAG34,355,288,67
BOLCC 112012.xls,8d790f3000729b72851cb8d404b7e2382ffbe9c12219d353f8c93fb9a03f75dd,casas_cambio,clasico,2012-11-30,unica,PAG35,266,205,61
BOLCC 112012.xls,8d790f3000729b72851cb8d404b7e2382ffbe9c12219d353f8c93fb9a03f75dd,casas_cambio,clasico,2012-11-30,unica,PAG36,258,198,60
BOLCC 112012.xls,8d790f3000729b72851cb8d404b7e2382ffbe9c12219d353f8c93fb9a03f75dd,casas_cambio,clasico,2012-11-30,unica,PAG37,293,230,63
BOLCC 112012.xls,8d790f3000729b72851cb8d404b7e2382ffbe9c12219d353f8c93fb9a03f75dd,casas_cambio,clasico,2012-11-30,unica,PAG38,403,329,74
BOLCC 112012.xls,8d790f3000729b72851cb8d404b7e2382ffbe9c12219d353f8c93fb9a03f75dd,casas_cambio,clasico,2012-11-30,unica,PAG39,437,362,75
BOLCC 112012.xls,8d790f3000729b72851cb8d404b7e2382ffbe9c12219d353f8c93fb9a03f75dd,casas_cambio,clasico,2012-11-30,unica,PAG40,294,196,98
BOLCC 112012.xls,8d790f3000729b72851cb8d404b7e2382ffbe9c12219d353f8c93fb9a03f75dd,casas_cambio,clasico,2012-11-30,unica,PAG41,217,164,53
BOLCC 112012.xls,8d790f3000729b72851cb8d404b7e2382ffbe9c12219d353f8c93fb9a03f75dd,casas_cambio,clasico,2012-11-30,unica,PAG42,229,141,88
BOLCC 112012.xls,8d790f3000729b72851cb8d404b7e2382ffbe9c12219d353f8c93fb9a03f75dd,casas_cambio,clasico,2012-11-30,unica,Módulo1,0,0,0
BOLCC 112012.xls,8d790f3000729b72851cb8d404b7e2382ffbe9c12219d353f8c93fb9a03f75dd,casas_cambio,clasico,2012-11-30,unica,Módulo2,0,0,0
BOLCC 122012.xls,1ecd8e6964835d0a658e425e29af22e91d55f5c1a4aa8d0f0c030c40d42c78f8,casas_cambio,clasico,2012-12-31,unica,PAG33,436,362,74
BOLCC 122012.xls,1ecd8e6964835d0a658e425e29af22e91d55f5c1a4aa8d0f0c030c40d42c78f8,casas_cambio,clasico,2012-12-31,unica,Gráficos,34,32,2
BOLCC 122012.xls,1ecd8e6964835d0a658e425e29af22e91d55f5c1a4aa8d0f0c030c40d42c78f8,casas_cambio,clasico,2012-12-31,unica,PAG34,355,288,67
BOLCC 122012.xls,1ecd8e6964835d0a658e425e29af22e91d55f5c1a4aa8d0f0c030c40d42c78f8,casas_cambio,clasico,2012-12-31,unica,PAG35,266,205,61
BOLCC 122012.xls,1ecd8e6964835d0a658e425e29af22e91d55f5c1a4aa8d0f0c030c40d42c78f8,casas_cambio,clasico,2012-12-31,unica,PAG36,258,198,60
BOLCC 122012.xls,1ecd8e6964835d0a658e425e29af22e91d55f5c1a4aa8d0f0c030c40d42c78f8,casas_cambio,clasico,2012-12-31,unica,PAG37,293,230,63
BOLCC 122012.xls,1ecd8e6964835d0a658e425e29af22e91d55f5c1a4aa8d0f0c030c40d42c78f8,casas_cambio,clasico,2012-12-31,unica,PAG38,403,329,74
BOLCC 122012.xls,1ecd8e6964835d0a658e425e29af22e91d55f5c1a4aa8d0f0c030c40d42c78f8,casas_cambio,clasico,2012-12-31,unica,PAG39,437,362,75
BOLCC 122012.xls,1ecd8e6964835d0a658e425e29af22e91d55f5c1a4aa8d0f0c030c40d42c78f8,casas_cambio,clasico,2012-12-31,unica,PAG40,294,194,100
BOLCC 122012.xls,1ecd8e6964835d0a658e425e29af22e91d55f5c1a4aa8d0f0c030c40d42c78f8,casas_cambio,clasico,2012-12-31,unica,PAG41,217,164,53
BOLCC 122012.xls,1ecd8e6964835d0a658e425e29af22e91d55f5c1a4aa8d0f0c030c40d42c78f8,casas_cambio,clasico,2012-12-31,unica,PAG42,229,141,88
BOLCC 122012.xls,1ecd8e6964835d0a658e425e29af22e91d55f5c1a4aa8d0f0c030c40d42c78f8,casas_cambio,clasico,2012-12-31,unica,Módulo1,0,0,0
BOLCC 122012.xls,1ecd8e6964835d0a658e425e29af22e91d55f5c1a4aa8d0f0c030c40d42c78f8,casas_cambio,clasico,2012-12-31,unica,Módulo2,0,0,0
BOLCC 012013.xls,ee852dc84966d2f3b3dcae6f304ccca6655b0d2f71fa75f667317674354d07de,casas_cambio,clasico,2013-01-31,unica,PAG33,436,362,74
BOLCC 012013.xls,ee852dc84966d2f3b3dcae6f304ccca6655b0d2f71fa75f667317674354d07de,casas_cambio,clasico,2013-01-31,unica,Gráficos,34,32,2
BOLCC 012013.xls,ee852dc84966d2f3b3dcae6f304ccca6655b0d2f71fa75f667317674354d07de,casas_cambio,clasico,2013-01-31,unica,PAG34,355,288,67
BOLCC 012013.xls,ee852dc84966d2f3b3dcae6f304ccca6655b0d2f71fa75f667317674354d07de,casas_cambio,clasico,2013-01-31,unica,PAG35,266,205,61
BOLCC 012013.xls,ee852dc84966d2f3b3dcae6f304ccca6655b0d2f71fa75f667317674354d07de,casas_cambio,clasico,2013-01-31,unica,PAG36,258,198,60
BOLCC 012013.xls,ee852dc84966d2f3b3dcae6f304ccca6655b0d2f71fa75f667317674354d07de,casas_cambio,clasico,2013-01-31,unica,PAG37,293,230,63
BOLCC 012013.xls,ee852dc84966d2f3b3dcae6f304ccca6655b0d2f71fa75f667317674354d07de,casas_cambio,clasico,2013-01-31,unica,PAG38,403,329,74
BOLCC 012013.xls,ee852dc84966d2f3b3dcae6f304ccca6655b0d2f71fa75f667317674354d07de,casas_cambio,clasico,2013-01-31,unica,PAG39,437,362,75
BOLCC 012013.xls,ee852dc84966d2f3b3dcae6f304ccca6655b0d2f71fa75f667317674354d07de,casas_cambio,clasico,2013-01-31,unica,PAG40,294,194,100
BOLCC 012013.xls,ee852dc84966d2f3b3dcae6f304ccca6655b0d2f71fa75f667317674354d07de,casas_cambio,clasico,2013-01-31,unica,PAG41,217,164,53
BOLCC 012013.xls,ee852dc84966d2f3b3dcae6f304ccca6655b0d2f71fa75f667317674354d07de,casas_cambio,clasico,2013-01-31,unica,PAG42,229,143,86
BOLCC 012013.xls,ee852dc84966d2f3b3dcae6f304ccca6655b0d2f71fa75f667317674354d07de,casas_cambio,clasico,2013-01-31,unica,Módulo1,0,0,0
BOLCC 012013.xls,ee852dc84966d2f3b3dcae6f304ccca6655b0d2f71fa75f667317674354d07de,casas_cambio,clasico,2013-01-31,unica,Módulo2,0,0,0
BOLCC 022013.xls,5b562844cb9603eeb9725d6b4c4749494bea03427df64d495feacbd60654c0f0,casas_cambio,clasico,2013-02-28,unica,PAG33,436,362,74
BOLCC 022013.xls,5b562844cb9603eeb9725d6b4c4749494bea03427df64d495feacbd60654c0f0,casas_cambio,clasico,2013-02-28,unica,Gráficos,34,32,2
BOLCC 022013.xls,5b562844cb9603eeb9725d6b4c4749494bea03427df64d495feacbd60654c0f0,casas_cambio,clasico,2013-02-28,unica,PAG34,355,288,67
BOLCC 022013.xls,5b562844cb9603eeb9725d6b4c4749494bea03427df64d495feacbd60654c0f0,casas_cambio,clasico,2013-02-28,unica,PAG35,267,205,62
BOLCC 022013.xls,5b562844cb9603eeb9725d6b4c4749494bea03427df64d495feacbd60654c0f0,casas_cambio,clasico,2013-02-28,unica,PAG36,258,198,60
BOLCC 022013.xls,5b562844cb9603eeb9725d6b4c4749494bea03427df64d495feacbd60654c0f0,casas_cambio,clasico,2013-02-28,unica,PAG37,293,230,63
BOLCC 022013.xls,5b562844cb9603eeb9725d6b4c4749494bea03427df64d495feacbd60654c0f0,casas_cambio,clasico,2013-02-28,unica,PAG38,403,329,74
BOLCC 022013.xls,5b562844cb9603eeb9725d6b4c4749494bea03427df64d495feacbd60654c0f0,casas_cambio,clasico,2013-02-28,unica,PAG39,437,362,75
BOLCC 022013.xls,5b562844cb9603eeb9725d6b4c4749494bea03427df64d495feacbd60654c0f0,casas_cambio,clasico,2013-02-28,unica,PAG40,294,196,98
BOLCC 022013.xls,5b562844cb9603eeb9725d6b4c4749494bea03427df64d495feacbd60654c0f0,casas_cambio,clasico,2013-02-28,unica,PAG41,217,164,53
BOLCC 022013.xls,5b562844cb9603eeb9725d6b4c4749494bea03427df64d495feacbd60654c0f0,casas_cambio,clasico,2013-02-28,unica,PAG42,230,143,87
BOLCC 022013.xls,5b562844cb9603eeb9725d6b4c4749494bea03427df64d495feacbd60654c0f0,casas_cambio,clasico,2013-02-28,unica,Módulo1,0,0,0
BOLCC 022013.xls,5b562844cb9603eeb9725d6b4c4749494bea03427df64d495feacbd60654c0f0,casas_cambio,clasico,2013-02-28,unica,Módulo2,0,0,0
BOLCC 032013.xls,f19a4a0d5ca9e76a27897dc5d579bce181e31a730b445d579e40e4526d4b0135,casas_cambio,clasico,2013-03-31,unica,PAG33,436,362,74
BOLCC 032013.xls,f19a4a0d5ca9e76a27897dc5d579bce181e31a730b445d579e40e4526d4b0135,casas_cambio,clasico,2013-03-31,unica,Gráficos,34,32,2
BOLCC 032013.xls,f19a4a0d5ca9e76a27897dc5d579bce181e31a730b445d579e40e4526d4b0135,casas_cambio,clasico,2013-03-31,unica,PAG34,355,288,67
BOLCC 032013.xls,f19a4a0d5ca9e76a27897dc5d579bce181e31a730b445d579e40e4526d4b0135,casas_cambio,clasico,2013-03-31,unica,PAG35,266,205,61
BOLCC 032013.xls,f19a4a0d5ca9e76a27897dc5d579bce181e31a730b445d579e40e4526d4b0135,casas_cambio,clasico,2013-03-31,unica,PAG36,258,198,60
BOLCC 032013.xls,f19a4a0d5ca9e76a27897dc5d579bce181e31a730b445d579e40e4526d4b0135,casas_cambio,clasico,2013-03-31,unica,PAG37,293,230,63
BOLCC 032013.xls,f19a4a0d5ca9e76a27897dc5d579bce181e31a730b445d579e40e4526d4b0135,casas_cambio,clasico,2013-03-31,unica,PAG38,403,329,74
BOLCC 032013.xls,f19a4a0d5ca9e76a27897dc5d579bce181e31a730b445d579e40e4526d4b0135,casas_cambio,clasico,2013-03-31,unica,PAG39,437,362,75
BOLCC 032013.xls,f19a4a0d5ca9e76a27897dc5d579bce181e31a730b445d579e40e4526d4b0135,casas_cambio,clasico,2013-03-31,unica,PAG40,294,196,98
BOLCC 032013.xls,f19a4a0d5ca9e76a27897dc5d579bce181e31a730b445d579e40e4526d4b0135,casas_cambio,clasico,2013-03-31,unica,PAG41,217,164,53
BOLCC 032013.xls,f19a4a0d5ca9e76a27897dc5d579bce181e31a730b445d579e40e4526d4b0135,casas_cambio,clasico,2013-03-31,unica,PAG42,229,141,88
BOLCC 032013.xls,f19a4a0d5ca9e76a27897dc5d579bce181e31a730b445d579e40e4526d4b0135,casas_cambio,clasico,2013-03-31,unica,Módulo1,0,0,0
BOLCC 032013.xls,f19a4a0d5ca9e76a27897dc5d579bce181e31a730b445d579e40e4526d4b0135,casas_cambio,clasico,2013-03-31,unica,Módulo2,0,0,0
BOLCC 042013.xls,68967d00f0dba9c55cdea43a8c46bd232d75471e303bdc4f3e9513bc8171477e,casas_cambio,clasico,2013-04-30,unica,PAG33,436,362,74
BOLCC 042013.xls,68967d00f0dba9c55cdea43a8c46bd232d75471e303bdc4f3e9513bc8171477e,casas_cambio,clasico,2013-04-30,unica,Gráficos,34,32,2
BOLCC 042013.xls,68967d00f0dba9c55cdea43a8c46bd232d75471e303bdc4f3e9513bc8171477e,casas_cambio,clasico,2013-04-30,unica,PAG34,355,288,67
BOLCC 042013.xls,68967d00f0dba9c55cdea43a8c46bd232d75471e303bdc4f3e9513bc8171477e,casas_cambio,clasico,2013-04-30,unica,PAG35,266,205,61
BOLCC 042013.xls,68967d00f0dba9c55cdea43a8c46bd232d75471e303bdc4f3e9513bc8171477e,casas_cambio,clasico,2013-04-30,unica,PAG36,258,198,60
BOLCC 042013.xls,68967d00f0dba9c55cdea43a8c46bd232d75471e303bdc4f3e9513bc8171477e,casas_cambio,clasico,2013-04-30,unica,PAG37,293,230,63
BOLCC 042013.xls,68967d00f0dba9c55cdea43a8c46bd232d75471e303bdc4f3e9513bc8171477e,casas_cambio,clasico,2013-04-30,unica,PAG38,403,329,74
BOLCC 042013.xls,68967d00f0dba9c55cdea43a8c46bd232d75471e303bdc4f3e9513bc8171477e,casas_cambio,clasico,2013-04-30,unica,PAG39,437,362,75
BOLCC 042013.xls,68967d00f0dba9c55cdea43a8c46bd232d75471e303bdc4f3e9513bc8171477e,casas_cambio,clasico,2013-04-30,unica,PAG40,294,197,97
BOLCC 042013.xls,68967d00f0dba9c55cdea43a8c46bd232d75471e303bdc4f3e9513bc8171477e,casas_cambio,clasico,2013-04-30,unica,PAG41,217,164,53
BOLCC 042013.xls,68967d00f0dba9c55cdea43a8c46bd232d75471e303bdc4f3e9513bc8171477e,casas_cambio,clasico,2013-04-30,unica,PAG42,229,143,86
BOLCC 042013.xls,68967d00f0dba9c55cdea43a8c46bd232d75471e303bdc4f3e9513bc8171477e,casas_cambio,clasico,2013-04-30,unica,Módulo1,0,0,0
BOLCC 042013.xls,68967d00f0dba9c55cdea43a8c46bd232d75471e303bdc4f3e9513bc8171477e,casas_cambio,clasico,2013-04-30,unica,Módulo2,0,0,0
BOLCC 052013.xls,b42d574120f6f880bf21fe04eca06740a76148d397cc4ad022be13c0d5403e60,casas_cambio,clasico,2013-05-31,unica,PAG33,436,362,74
BOLCC 052013.xls,b42d574120f6f880bf21fe04eca06740a76148d397cc4ad022be13c0d5403e60,casas_cambio,clasico,2013-05-31,unica,Gráficos,34,32,2
BOLCC 052013.xls,b42d574120f6f880bf21fe04eca06740a76148d397cc4ad022be13c0d5403e60,casas_cambio,clasico,2013-05-31,unica,PAG34,355,288,67
BOLCC 052013.xls,b42d574120f6f880bf21fe04eca06740a76148d397cc4ad022be13c0d5403e60,casas_cambio,clasico,2013-05-31,unica,PAG35,266,205,61
BOLCC 052013.xls,b42d574120f6f880bf21fe04eca06740a76148d397cc4ad022be13c0d5403e60,casas_cambio,clasico,2013-05-31,unica,PAG36,258,198,60
BOLCC 052013.xls,b42d574120f6f880bf21fe04eca06740a76148d397cc4ad022be13c0d5403e60,casas_cambio,clasico,2013-05-31,unica,PAG37,293,230,63
BOLCC 052013.xls,b42d574120f6f880bf21fe04eca06740a76148d397cc4ad022be13c0d5403e60,casas_cambio,clasico,2013-05-31,unica,PAG38,403,329,74
BOLCC 052013.xls,b42d574120f6f880bf21fe04eca06740a76148d397cc4ad022be13c0d5403e60,casas_cambio,clasico,2013-05-31,unica,PAG39,437,362,75
BOLCC 052013.xls,b42d574120f6f880bf21fe04eca06740a76148d397cc4ad022be13c0d5403e60,casas_cambio,clasico,2013-05-31,unica,PAG40,294,197,97
BOLCC 052013.xls,b42d574120f6f880bf21fe04eca06740a76148d397cc4ad022be13c0d5403e60,casas_cambio,clasico,2013-05-31,unica,PAG41,217,164,53
BOLCC 052013.xls,b42d574120f6f880bf21fe04eca06740a76148d397cc4ad022be13c0d5403e60,casas_cambio,clasico,2013-05-31,unica,PAG42,229,143,86
BOLCC 052013.xls,b42d574120f6f880bf21fe04eca06740a76148d397cc4ad022be13c0d5403e60,casas_cambio,clasico,2013-05-31,unica,Módulo1,0,0,0
BOLCC 052013.xls,b42d574120f6f880bf21fe04eca06740a76148d397cc4ad022be13c0d5403e60,casas_cambio,clasico,2013-05-31,unica,Módulo2,0,0,0
BOLCC 062013.xls,23934cd64fcbff54eb6bb3793fb5bfbd219ca1fbfce7df405c20e28cac0042e8,casas_cambio,clasico,2013-06-30,unica,PAG33,436,362,74
BOLCC 062013.xls,23934cd64fcbff54eb6bb3793fb5bfbd219ca1fbfce7df405c20e28cac0042e8,casas_cambio,clasico,2013-06-30,unica,Gráficos,34,32,2
BOLCC 062013.xls,23934cd64fcbff54eb6bb3793fb5bfbd219ca1fbfce7df405c20e28cac0042e8,casas_cambio,clasico,2013-06-30,unica,PAG34,355,288,67
BOLCC 062013.xls,23934cd64fcbff54eb6bb3793fb5bfbd219ca1fbfce7df405c20e28cac0042e8,casas_cambio,clasico,2013-06-30,unica,PAG35,266,205,61
BOLCC 062013.xls,23934cd64fcbff54eb6bb3793fb5bfbd219ca1fbfce7df405c20e28cac0042e8,casas_cambio,clasico,2013-06-30,unica,PAG36,258,198,60
BOLCC 062013.xls,23934cd64fcbff54eb6bb3793fb5bfbd219ca1fbfce7df405c20e28cac0042e8,casas_cambio,clasico,2013-06-30,unica,PAG37,293,230,63
BOLCC 062013.xls,23934cd64fcbff54eb6bb3793fb5bfbd219ca1fbfce7df405c20e28cac0042e8,casas_cambio,clasico,2013-06-30,unica,PAG38,403,329,74
BOLCC 062013.xls,23934cd64fcbff54eb6bb3793fb5bfbd219ca1fbfce7df405c20e28cac0042e8,casas_cambio,clasico,2013-06-30,unica,PAG39,437,362,75
BOLCC 062013.xls,23934cd64fcbff54eb6bb3793fb5bfbd219ca1fbfce7df405c20e28cac0042e8,casas_cambio,clasico,2013-06-30,unica,PAG40,294,196,98
BOLCC 062013.xls,23934cd64fcbff54eb6bb3793fb5bfbd219ca1fbfce7df405c20e28cac0042e8,casas_cambio,clasico,2013-06-30,unica,PAG41,217,164,53
BOLCC 062013.xls,23934cd64fcbff54eb6bb3793fb5bfbd219ca1fbfce7df405c20e28cac0042e8,casas_cambio,clasico,2013-06-30,unica,PAG42,229,143,86
BOLCC 062013.xls,23934cd64fcbff54eb6bb3793fb5bfbd219ca1fbfce7df405c20e28cac0042e8,casas_cambio,clasico,2013-06-30,unica,Módulo1,0,0,0
BOLCC 062013.xls,23934cd64fcbff54eb6bb3793fb5bfbd219ca1fbfce7df405c20e28cac0042e8,casas_cambio,clasico,2013-06-30,unica,Módulo2,0,0,0
BOLCC 072013.xls,38bb5e32e1708561a52a1ca57e557cc1c240aa06c24bbfcc7c6989e621dcc488,casas_cambio,clasico,2013-07-31,unica,PAG33,436,362,74
BOLCC 072013.xls,38bb5e32e1708561a52a1ca57e557cc1c240aa06c24bbfcc7c6989e621dcc488,casas_cambio,clasico,2013-07-31,unica,Gráficos,34,32,2
BOLCC 072013.xls,38bb5e32e1708561a52a1ca57e557cc1c240aa06c24bbfcc7c6989e621dcc488,casas_cambio,clasico,2013-07-31,unica,PAG34,355,288,67
BOLCC 072013.xls,38bb5e32e1708561a52a1ca57e557cc1c240aa06c24bbfcc7c6989e621dcc488,casas_cambio,clasico,2013-07-31,unica,PAG35,266,205,61
BOLCC 072013.xls,38bb5e32e1708561a52a1ca57e557cc1c240aa06c24bbfcc7c6989e621dcc488,casas_cambio,clasico,2013-07-31,unica,PAG36,258,198,60
BOLCC 072013.xls,38bb5e32e1708561a52a1ca57e557cc1c240aa06c24bbfcc7c6989e621dcc488,casas_cambio,clasico,2013-07-31,unica,PAG37,296,230,66
BOLCC 072013.xls,38bb5e32e1708561a52a1ca57e557cc1c240aa06c24bbfcc7c6989e621dcc488,casas_cambio,clasico,2013-07-31,unica,PAG38,403,329,74
