candidate_id,source_id,original_source_label,normalized_label,identity_basis,identity_stability,source_sheets,example_source_row,example_source_column,observation_count,earliest_period,latest_period,series_count,worksheet_presentations,primary_review_category,diagnostic_disposition
lrm_auctions:subastas_2013:65dcd07756678f6ed16f2746,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 267 — Máxima,plazos estandarizados: 182 — plazos residuales: 267 — máxima,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 267 — Máxima — column_13,semantic_event,Subastas 2013,48,13,1,2013-04-03T00:00:00Z,2013-04-03T00:00:00Z,2,1,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:5cde606191176b9db62a3fe0,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 267 — Mínima,plazos estandarizados: 182 — plazos residuales: 267 — mínima,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 267 — Mínima — column_12,semantic_event,Subastas 2013,48,12,1,2013-04-03T00:00:00Z,2013-04-03T00:00:00Z,2,1,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:e6970ec73647cecaedae5b3d,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 267 — Mínima,plazos estandarizados: 182 — plazos residuales: 267 — mínima,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 267 — Mínima — column_15,semantic_event,Subastas 2013,48,15,1,2013-04-03T00:00:00Z,2013-04-03T00:00:00Z,2,1,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:de8b006c5ea1dc88dcd7e251,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 267 — Promedio,plazos estandarizados: 182 — plazos residuales: 267 — promedio,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 267 — Promedio — column_14,semantic_event,Subastas 2013,48,14,1,2013-04-03T00:00:00Z,2013-04-03T00:00:00Z,2,1,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:fbd49f8ac5f215d537639dad,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 267 — Promedio,plazos estandarizados: 182 — plazos residuales: 267 — promedio,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 267 — Promedio — column_11,semantic_event,Subastas 2013,48,11,1,2013-04-03T00:00:00Z,2013-04-03T00:00:00Z,2,1,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:35bcf13d8279487b0942505a,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 269 — Máxima,plazos estandarizados: 182 — plazos residuales: 269 — máxima,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 269 — Máxima — column_13,semantic_event,Subastas 2013,83,13,1,2013-07-01T00:00:00Z,2013-07-01T00:00:00Z,2,1,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:6c08ee4cfd5d3f325cd83c43,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 269 — Máxima,plazos estandarizados: 182 — plazos residuales: 269 — máxima,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 269 — Máxima — column_16,semantic_event,Subastas 2013,83,16,1,2013-07-01T00:00:00Z,2013-07-01T00:00:00Z,2,1,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:94deabef0edf9ab7e24539ff,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 269 — Mínima,plazos estandarizados: 182 — plazos residuales: 269 — mínima,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 269 — Mínima — column_15,semantic_event,Subastas 2013,83,15,1,2013-07-01T00:00:00Z,2013-07-01T00:00:00Z,2,1,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:b866d5b0509e2137ebc2f225,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 269 — Mínima,plazos estandarizados: 182 — plazos residuales: 269 — mínima,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 269 — Mínima — column_12,semantic_event,Subastas 2013,83,12,1,2013-07-01T00:00:00Z,2013-07-01T00:00:00Z,2,1,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:771a0c5dc11f281b960e28f5,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 269 — Promedio,plazos estandarizados: 182 — plazos residuales: 269 — promedio,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 269 — Promedio — column_14,semantic_event,Subastas 2013,83,14,1,2013-07-01T00:00:00Z,2013-07-01T00:00:00Z,2,1,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:d50040d00265f67e3f5e4ea8,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 269 — Promedio,plazos estandarizados: 182 — plazos residuales: 269 — promedio,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 269 — Promedio — column_11,semantic_event,Subastas 2013,83,11,1,2013-07-01T00:00:00Z,2013-07-01T00:00:00Z,2,1,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:05bcb995e2848b8835fb5c3d,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 270 — Máxima,plazos estandarizados: 182 — plazos residuales: 270 — máxima,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 270 — Máxima — column_16,semantic_event,Subastas 2013,43,16,1,2013-03-26T00:00:00Z,2013-03-26T00:00:00Z,2,1,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:0e061e00286701b67b4ae224,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 270 — Máxima,plazos estandarizados: 182 — plazos residuales: 270 — máxima,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 270 — Máxima — column_13,semantic_event,Subastas 2013,43,13,1,2013-03-26T00:00:00Z,2013-03-26T00:00:00Z,2,1,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:43c9735a04e87290ff438d3a,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 270 — Mínima,plazos estandarizados: 182 — plazos residuales: 270 — mínima,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 270 — Mínima — column_15,semantic_event,Subastas 2013,43,15,1,2013-03-26T00:00:00Z,2013-03-26T00:00:00Z,2,1,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:f587cde59d370b4915869179,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 270 — Mínima,plazos estandarizados: 182 — plazos residuales: 270 — mínima,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 270 — Mínima — column_12,semantic_event,Subastas 2013,43,12,1,2013-03-26T00:00:00Z,2013-03-26T00:00:00Z,2,1,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:703139ba3667697e27e18374,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 270 — Promedio,plazos estandarizados: 182 — plazos residuales: 270 — promedio,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 270 — Promedio — column_11,semantic_event,Subastas 2013,43,11,1,2013-03-26T00:00:00Z,2013-03-26T00:00:00Z,2,1,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:f5f2f0b3a5bc98425d29f560,lrm_auctions,Plazos Estandarizados: 182 — Plazos Residuales: 270 — Promedio,plazos estandarizados: 182 — plazos residuales: 270 — promedio,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 182 — Plazos Residuales: 270 — Promedio — column_14,semantic_event,Subastas 2013,43,14,1,2013-03-26T00:00:00Z,2013-03-26T00:00:00Z,2,1,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:a8c65eba395d32e606eff015,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 14 — Máxima,plazos estandarizados: 35 — plazos residuales: 14 — máxima,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 14 — Máxima — column_16,semantic_event,Subastas 2013,54,16,1,2013-04-25T00:00:00Z,2013-04-25T00:00:00Z,2,1,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:fcf592045c7e487f60645976,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 14 — Máxima,plazos estandarizados: 35 — plazos residuales: 14 — máxima,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 14 — Máxima — column_13,semantic_event,Subastas 2013,54,13,1,2013-04-25T00:00:00Z,2013-04-25T00:00:00Z,2,1,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:519b323e50d1d6c268a21ca4,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 14 — Mínima,plazos estandarizados: 35 — plazos residuales: 14 — mínima,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 14 — Mínima — column_15,semantic_event,Subastas 2013,54,15,1,2013-04-25T00:00:00Z,2013-04-25T00:00:00Z,2,1,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:9749814fbefbcfbddaf79c95,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 14 — Mínima,plazos estandarizados: 35 — plazos residuales: 14 — mínima,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 14 — Mínima — column_12,semantic_event,Subastas 2013,54,12,1,2013-04-25T00:00:00Z,2013-04-25T00:00:00Z,2,1,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:4a61b655d6dbe5f785967218,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 14 — Promedio,plazos estandarizados: 35 — plazos residuales: 14 — promedio,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 14 — Promedio — column_14,semantic_event,Subastas 2013,54,14,1,2013-04-25T00:00:00Z,2013-04-25T00:00:00Z,2,1,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:b6de61fa29600c3633841a51,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 14 — Promedio,plazos estandarizados: 35 — plazos residuales: 14 — promedio,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 14 — Promedio — column_11,semantic_event,Subastas 2013,54,11,1,2013-04-25T00:00:00Z,2013-04-25T00:00:00Z,2,1,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:8edc446d98b7e8e3bf79c66d,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 24 — Máxima,plazos estandarizados: 35 — plazos residuales: 24 — máxima,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 24 — Máxima — column_13,semantic_event,Subastas 2013,71,13,1,2013-06-17T00:00:00Z,2013-06-17T00:00:00Z,2,1,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:ae7966645ae0bd25bcf76298,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 24 — Máxima,plazos estandarizados: 35 — plazos residuales: 24 — máxima,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 24 — Máxima — column_16,semantic_event,Subastas 2013,71,16,1,2013-06-17T00:00:00Z,2013-06-17T00:00:00Z,2,1,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:32e8a4e0dfb4963959177e39,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 24 — Mínima,plazos estandarizados: 35 — plazos residuales: 24 — mínima,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 24 — Mínima — column_12,semantic_event,Subastas 2013,71,12,1,2013-06-17T00:00:00Z,2013-06-17T00:00:00Z,2,1,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:480f5d6ab93b44b73df4ad93,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 24 — Mínima,plazos estandarizados: 35 — plazos residuales: 24 — mínima,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 24 — Mínima — column_15,semantic_event,Subastas 2013,71,15,1,2013-06-17T00:00:00Z,2013-06-17T00:00:00Z,2,1,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:8311d0c2b1e110fdc583abbc,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 24 — Promedio,plazos estandarizados: 35 — plazos residuales: 24 — promedio,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 24 — Promedio — column_11,semantic_event,Subastas 2013,71,11,1,2013-06-17T00:00:00Z,2013-06-17T00:00:00Z,2,1,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:c92cd51d30348bf60a636a64,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 24 — Promedio,plazos estandarizados: 35 — plazos residuales: 24 — promedio,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 24 — Promedio — column_14,semantic_event,Subastas 2013,71,14,1,2013-06-17T00:00:00Z,2013-06-17T00:00:00Z,2,1,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:fa644206f2978e7479e6d7be,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 25 — Asignado #,plazos estandarizados: 35 — plazos residuales: 25 — asignado #,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 25 — Asignado #,semantic_event,Subastas 2013,96,10,1,2013-08-16T00:00:00Z,2013-08-16T00:00:00Z,2,2,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2024:fa644206f2978e7479e6d7be,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 25 — Asignado #,plazos estandarizados: 35 — plazos residuales: 25 — asignado #,Subastas 2024|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 25 — Asignado #,semantic_event,Subastas 2024,27,10,1,2024-03-27T00:00:00Z,2024-03-27T00:00:00Z,2,2,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:8a8f39c64d9552658b473dc3,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 25 — Montos Anunciados,plazos estandarizados: 35 — plazos residuales: 25 — montos anunciados,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 25 — Montos Anunciados,semantic_event,Subastas 2013,96,6,1,2013-08-16T00:00:00Z,2013-08-16T00:00:00Z,2,2,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2024:8a8f39c64d9552658b473dc3,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 25 — Montos Anunciados,plazos estandarizados: 35 — plazos residuales: 25 — montos anunciados,Subastas 2024|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 25 — Montos Anunciados,semantic_event,Subastas 2024,27,6,1,2024-03-27T00:00:00Z,2024-03-27T00:00:00Z,2,2,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:3d6b54d18e2c428a01ee2635,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 25 — Montos Asignados,plazos estandarizados: 35 — plazos residuales: 25 — montos asignados,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 25 — Montos Asignados,semantic_event,Subastas 2013,96,8,1,2013-08-16T00:00:00Z,2013-08-16T00:00:00Z,2,2,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2024:3d6b54d18e2c428a01ee2635,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 25 — Montos Asignados,plazos estandarizados: 35 — plazos residuales: 25 — montos asignados,Subastas 2024|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 25 — Montos Asignados,semantic_event,Subastas 2024,27,8,1,2024-03-27T00:00:00Z,2024-03-27T00:00:00Z,2,2,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:ec4619c2676f318010409077,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 25 — Montos Ofertados,plazos estandarizados: 35 — plazos residuales: 25 — montos ofertados,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 25 — Montos Ofertados,semantic_event,Subastas 2013,96,7,1,2013-08-16T00:00:00Z,2013-08-16T00:00:00Z,2,2,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2024:ec4619c2676f318010409077,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 25 — Montos Ofertados,plazos estandarizados: 35 — plazos residuales: 25 — montos ofertados,Subastas 2024|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 25 — Montos Ofertados,semantic_event,Subastas 2024,27,7,1,2024-03-27T00:00:00Z,2024-03-27T00:00:00Z,2,2,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:73c11e41b9225164fcc393ed,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 25 — Ofertado #,plazos estandarizados: 35 — plazos residuales: 25 — ofertado #,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 25 — Ofertado #,semantic_event,Subastas 2013,96,9,1,2013-08-16T00:00:00Z,2013-08-16T00:00:00Z,2,2,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2024:73c11e41b9225164fcc393ed,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 25 — Ofertado #,plazos estandarizados: 35 — plazos residuales: 25 — ofertado #,Subastas 2024|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 25 — Ofertado #,semantic_event,Subastas 2024,27,9,1,2024-03-27T00:00:00Z,2024-03-27T00:00:00Z,2,2,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:4d7f79c6b4137359e82d7bc8,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 32 — Asignado #,plazos estandarizados: 35 — plazos residuales: 32 — asignado #,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 32 — Asignado #,semantic_event,Subastas 2013,62,10,1,2013-05-16T00:00:00Z,2013-05-16T00:00:00Z,2,2,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2025:4d7f79c6b4137359e82d7bc8,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 32 — Asignado #,plazos estandarizados: 35 — plazos residuales: 32 — asignado #,Subastas 2025|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 32 — Asignado #,semantic_event,Subastas 2025,81,10,1,2025-12-23T00:00:00Z,2025-12-23T00:00:00Z,2,2,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:bc461947baaa8197da452a39,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 32 — Montos Anunciados,plazos estandarizados: 35 — plazos residuales: 32 — montos anunciados,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 32 — Montos Anunciados,semantic_event,Subastas 2013,62,6,1,2013-05-16T00:00:00Z,2013-05-16T00:00:00Z,2,2,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2025:bc461947baaa8197da452a39,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 32 — Montos Anunciados,plazos estandarizados: 35 — plazos residuales: 32 — montos anunciados,Subastas 2025|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 32 — Montos Anunciados,semantic_event,Subastas 2025,81,6,1,2025-12-23T00:00:00Z,2025-12-23T00:00:00Z,2,2,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:e243c2a7ef7e9cd079777402,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 32 — Montos Asignados,plazos estandarizados: 35 — plazos residuales: 32 — montos asignados,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 32 — Montos Asignados,semantic_event,Subastas 2013,62,8,1,2013-05-16T00:00:00Z,2013-05-16T00:00:00Z,2,2,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2025:e243c2a7ef7e9cd079777402,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 32 — Montos Asignados,plazos estandarizados: 35 — plazos residuales: 32 — montos asignados,Subastas 2025|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 32 — Montos Asignados,semantic_event,Subastas 2025,81,8,1,2025-12-23T00:00:00Z,2025-12-23T00:00:00Z,2,2,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:766d1ff49b45a63d11aae7a0,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 32 — Montos Ofertados,plazos estandarizados: 35 — plazos residuales: 32 — montos ofertados,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 32 — Montos Ofertados,semantic_event,Subastas 2013,62,7,1,2013-05-16T00:00:00Z,2013-05-16T00:00:00Z,2,2,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2025:766d1ff49b45a63d11aae7a0,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 32 — Montos Ofertados,plazos estandarizados: 35 — plazos residuales: 32 — montos ofertados,Subastas 2025|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 32 — Montos Ofertados,semantic_event,Subastas 2025,81,7,1,2025-12-23T00:00:00Z,2025-12-23T00:00:00Z,2,2,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:177eac96e4ea0818c418901a,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 32 — Ofertado #,plazos estandarizados: 35 — plazos residuales: 32 — ofertado #,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 32 — Ofertado #,semantic_event,Subastas 2013,62,9,1,2013-05-16T00:00:00Z,2013-05-16T00:00:00Z,2,2,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2025:177eac96e4ea0818c418901a,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 32 — Ofertado #,plazos estandarizados: 35 — plazos residuales: 32 — ofertado #,Subastas 2025|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 32 — Ofertado #,semantic_event,Subastas 2025,81,9,1,2025-12-23T00:00:00Z,2025-12-23T00:00:00Z,2,2,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:06dfe0d347931f97ea0c7945,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 38 — Máxima,plazos estandarizados: 35 — plazos residuales: 38 — máxima,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 38 — Máxima — column_13,semantic_event,Subastas 2013,87,13,1,2013-07-11T00:00:00Z,2013-07-11T00:00:00Z,2,1,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:598e8312a980d94bdfc80eff,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 38 — Máxima,plazos estandarizados: 35 — plazos residuales: 38 — máxima,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 38 — Máxima — column_16,semantic_event,Subastas 2013,87,16,1,2013-07-11T00:00:00Z,2013-07-11T00:00:00Z,2,1,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:3ccbf2c380128661c3081907,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 38 — Mínima,plazos estandarizados: 35 — plazos residuales: 38 — mínima,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 38 — Mínima — column_12,semantic_event,Subastas 2013,87,12,1,2013-07-11T00:00:00Z,2013-07-11T00:00:00Z,2,1,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:7f1fe29879a5474714d987c5,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 38 — Mínima,plazos estandarizados: 35 — plazos residuales: 38 — mínima,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 38 — Mínima — column_15,semantic_event,Subastas 2013,87,15,1,2013-07-11T00:00:00Z,2013-07-11T00:00:00Z,2,1,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:774df8b9e331338c75c8e805,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 38 — Promedio,plazos estandarizados: 35 — plazos residuales: 38 — promedio,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 38 — Promedio — column_11,semantic_event,Subastas 2013,87,11,1,2013-07-11T00:00:00Z,2013-07-11T00:00:00Z,2,1,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:d8bca8f36b17cad2ff29c360,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 38 — Promedio,plazos estandarizados: 35 — plazos residuales: 38 — promedio,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 38 — Promedio — column_14,semantic_event,Subastas 2013,87,14,1,2013-07-11T00:00:00Z,2013-07-11T00:00:00Z,2,1,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
lrm_auctions:subastas_2013:43844b97c89aacbc112c1578,lrm_auctions,Plazos Estandarizados: 35 — Plazos Residuales: 39 — Máxima,plazos estandarizados: 35 — plazos residuales: 39 — máxima,Subastas 2013|irregular_daily|lrm_auction_tenor — Plazos Estandarizados: 35 — Plazos Residuales: 39 — Máxima — column_16,semantic_event,Subastas 2013,59,16,1,2013-05-09T00:00:00Z,2013-05-09T00:00:00Z,2,1,apparently_valid_preliminary,annual_sheet_or_measure_lane_review
