"source_key","sheet_name","row","column","coordinate","value","numeric_like","special_token"
"mef","Serie",106,70,"BR106","647.662700523",TRUE,FALSE
"mef","Serie",107,70,"BR107","176.157897267",TRUE,FALSE
"mef","Serie",7,71,"BS7","39692",TRUE,FALSE
"mef","Serie",8,71,"BS8","1090.166755743",TRUE,FALSE
"mef","Serie",10,71,"BS10","823.647895516",TRUE,FALSE
"mef","Serie",11,71,"BS11","9.54343472",TRUE,FALSE
"mef","Serie",12,71,"BS12","342.850846915",TRUE,FALSE
"mef","Serie",13,71,"BS13","234.853742729",TRUE,FALSE
"mef","Serie",14,71,"BS14","107.997104186",TRUE,FALSE
"mef","Serie",15,71,"BS15","0",TRUE,FALSE
"mef","Serie",16,71,"BS16","103.685305964",TRUE,FALSE
"mef","Serie",17,71,"BS17","367.568307917",TRUE,FALSE
"mef","Serie",19,71,"BS19","70.125049658",TRUE,FALSE
"mef","Serie",21,71,"BS21","44.719327355",TRUE,FALSE
"mef","Serie",22,71,"BS22","23.164097485",TRUE,FALSE
"mef","Serie",23,71,"BS23","23.164097485",TRUE,FALSE
"mef","Serie",24,71,"BS24","0",TRUE,FALSE
"mef","Serie",25,71,"BS25","0.103354258",TRUE,FALSE
"mef","Serie",26,71,"BS26","0.103354258",TRUE,FALSE
"mef","Serie",27,71,"BS27","0",TRUE,FALSE
"mef","Serie",28,71,"BS28","21.451875612",TRUE,FALSE
"mef","Serie",29,71,"BS29","21.451875612",TRUE,FALSE
"mef","Serie",30,71,"BS30","0",TRUE,FALSE
"mef","Serie",31,71,"BS31","151.674483214",TRUE,FALSE
"mef","Serie",32,71,"BS32","110.84731504",TRUE,FALSE
"mef","Serie",33,71,"BS33","107.505259619",TRUE,FALSE
"mef","Serie",34,71,"BS34","3.342055421",TRUE,FALSE
"mef","Serie",35,71,"BS35","39.275458882",TRUE,FALSE
"mef","Serie",36,71,"BS36","0",TRUE,FALSE
"mef","Serie",37,71,"BS37","39.275458882",TRUE,FALSE
"mef","Serie",38,71,"BS38","1.551709292",TRUE,FALSE
"mef","Serie",40,71,"BS40","783.543152732",TRUE,FALSE
"mef","Serie",41,71,"BS41","403.27392144",TRUE,FALSE
"mef","Serie",42,71,"BS42","47.240276496",TRUE,FALSE
"mef","Serie",43,71,"BS43","19.237136157",TRUE,FALSE
"mef","Serie",44,71,"BS44","27.517388159",TRUE,FALSE
"mef","Serie",45,71,"BS45","0.48575218",TRUE,FALSE
"mef","Serie",46,71,"BS46","0",TRUE,FALSE
"mef","Serie",47,71,"BS47","45.981514474",TRUE,FALSE
"mef","Serie",48,71,"BS48","27.639764993",TRUE,FALSE
"mef","Serie",49,71,"BS49","18.341749481",TRUE,FALSE
"mef","Serie",50,71,"BS50","0",TRUE,FALSE
"mef","Serie",51,71,"BS51","125.062600217",TRUE,FALSE
"mef","Serie",52,71,"BS52","0",TRUE,FALSE
"mef","Serie",53,71,"BS53","0",TRUE,FALSE
"mef","Serie",54,71,"BS54","0",TRUE,FALSE
"mef","Serie",55,71,"BS55","2.444620844",TRUE,FALSE
"mef","Serie",56,71,"BS56","2.549620844",TRUE,FALSE
"mef","Serie",57,71,"BS57","-0.105",TRUE,FALSE
"mef","Serie",58,71,"BS58","122.617979373",TRUE,FALSE
"mef","Serie",59,71,"BS59","71.696156363",TRUE,FALSE
"mef","Serie",60,71,"BS60","50.92182301",TRUE,FALSE
"mef","Serie",61,71,"BS61","109.407231201",TRUE,FALSE
"mef","Serie",62,71,"BS62","82.684038242",TRUE,FALSE
"mef","Serie",63,71,"BS63","26.229432485",TRUE,FALSE
"mef","Serie",64,71,"BS64","0.493760474",TRUE,FALSE
"mef","Serie",65,71,"BS65","52.577608904",TRUE,FALSE
"mef","Serie",66,71,"BS66","60.588528792",TRUE,FALSE
"mef","Serie",67,71,"BS67","7.472976574",TRUE,FALSE
"mef","Serie",68,71,"BS68","52.082314645",TRUE,FALSE
"mef","Serie",69,71,"BS69","0",TRUE,FALSE
"mef","Serie",70,71,"BS70","0.370877967",TRUE,FALSE
"mef","Serie",71,71,"BS71","0.662359606",TRUE,FALSE
"mef","Serie",72,71,"BS72","-8.010919888",TRUE,FALSE
"mef","Serie",73,71,"BS73","-8.010919888",TRUE,FALSE
"mef","Serie",74,71,"BS74","0",TRUE,FALSE
"mef","Serie",75,71,"BS75","0",TRUE,FALSE
"mef","Serie",77,71,"BS77","306.623603011",TRUE,FALSE
"mef","Serie",80,71,"BS80","53.162851089",TRUE,FALSE
"mef","Serie",81,71,"BS81","52.223385765",TRUE,FALSE
"mef","Serie",82,71,"BS82","0.939465324",TRUE,FALSE
"mef","Serie",84,71,"BS84","253.460751922",TRUE,FALSE
"mef","Serie",88,71,"BS88","263.854685598493",TRUE,FALSE
"mef","Serie",89,71,"BS89","263.854685598493",TRUE,FALSE
"mef","Serie",90,71,"BS90","0",TRUE,FALSE
"mef","Serie",91,71,"BS91","43.127276262",TRUE,FALSE
"mef","Serie",92,71,"BS92","75.910973386",TRUE,FALSE
"mef","Serie",93,71,"BS93","-32.783697124",TRUE,FALSE
"mef","Serie",95,71,"BS95","76.413980255",TRUE,FALSE
"mef","Serie",96,71,"BS96","76.413980255",TRUE,FALSE
"mef","Serie",97,71,"BS97","0",TRUE,FALSE
"mef","Serie",99,71,"BS99","-265.528439698493",TRUE,FALSE
"mef","Serie",100,71,"BS100","-265.528439698493",TRUE,FALSE
"mef","Serie",102,71,"BS102","32.7333425855075",TRUE,FALSE
"mef","Serie",106,71,"BS106","694.755735136",TRUE,FALSE
"mef","Serie",107,71,"BS107","299.442266396",TRUE,FALSE
"mef","Serie",7,72,"BT7","39722",TRUE,FALSE
"mef","Serie",8,72,"BT8","989.881400716",TRUE,FALSE
"mef","Serie",10,72,"BT10","691.497215657",TRUE,FALSE
"mef","Serie",11,72,"BT11","290.218662828",TRUE,FALSE
"mef","Serie",12,72,"BT12","694.780674754",TRUE,FALSE
"mef","Serie",13,72,"BT13","559.593959709",TRUE,FALSE
"mef","Serie",14,72,"BT14","135.186715045",TRUE,FALSE
"mef","Serie",15,72,"BT15","1e-04",TRUE,FALSE
"mef","Serie",16,72,"BT16","112.303913332",TRUE,FALSE
"mef","Serie",17,72,"BT17","-405.806135257",TRUE,FALSE
"mef","Serie",19,72,"BT19","69.133051979",TRUE,FALSE
"mef","Serie",21,72,"BT21","54.483900164",TRUE,FALSE
"mef","Serie",22,72,"BT22","0.885793464",TRUE,FALSE
"mef","Serie",23,72,"BT23","0.885793464",TRUE,FALSE
"mef","Serie",24,72,"BT24","0",TRUE,FALSE
"mef","Serie",25,72,"BT25","0.378",TRUE,FALSE
"mef","Serie",26,72,"BT26","0.378",TRUE,FALSE
"mef","Serie",27,72,"BT27","0",TRUE,FALSE
"mef","Serie",28,72,"BT28","53.2201067",TRUE,FALSE
"mef","Serie",29,72,"BT29","53.2201067",TRUE,FALSE
"mef","Serie",30,72,"BT30","0",TRUE,FALSE
"mef","Serie",31,72,"BT31","174.767232916",TRUE,FALSE
"mef","Serie",32,72,"BT32","130.416506513",TRUE,FALSE
"mef","Serie",33,72,"BT33","130.08061154",TRUE,FALSE
"mef","Serie",34,72,"BT34","0.335894972999988",TRUE,FALSE
"mef","Serie",35,72,"BT35","39.337108061",TRUE,FALSE
"mef","Serie",36,72,"BT36","0",TRUE,FALSE
"mef","Serie",37,72,"BT37","39.337108061",TRUE,FALSE
"mef","Serie",38,72,"BT38","5.013618342",TRUE,FALSE
"mef","Serie",40,72,"BT40","771.725681921",TRUE,FALSE
"mef","Serie",41,72,"BT41","411.649404489",TRUE,FALSE
"mef","Serie",42,72,"BT42","71.1709521",TRUE,FALSE
"mef","Serie",43,72,"BT43","27.220989678",TRUE,FALSE
"mef","Serie",44,72,"BT44","42.99332182",TRUE,FALSE
"mef","Serie",45,72,"BT45","0.956640602",TRUE,FALSE
"mef","Serie",46,72,"BT46","0",TRUE,FALSE
"mef","Serie",47,72,"BT47","16.513022138",TRUE,FALSE
"mef","Serie",48,72,"BT48","16.506212436",TRUE,FALSE
"mef","Serie",49,72,"BT49","0.006809702",TRUE,FALSE
"mef","Serie",50,72,"BT50","0",TRUE,FALSE
"mef","Serie",51,72,"BT51","106.161974821",TRUE,FALSE
"mef","Serie",52,72,"BT52","0",TRUE,FALSE
"mef","Serie",53,72,"BT53","0",TRUE,FALSE
"mef","Serie",54,72,"BT54","0",TRUE,FALSE
"mef","Serie",55,72,"BT55","4.081666309",TRUE,FALSE
"mef","Serie",56,72,"BT56","1.866666309",TRUE,FALSE
"mef","Serie",57,72,"BT57","2.215",TRUE,FALSE
"mef","Serie",58,72,"BT58","102.080308512",TRUE,FALSE
"mef","Serie",59,72,"BT59","58.155594303",TRUE,FALSE
"mef","Serie",60,72,"BT60","43.924714209",TRUE,FALSE
"mef","Serie",61,72,"BT61","117.172911661",TRUE,FALSE
"mef","Serie",62,72,"BT62","83.286927421",TRUE,FALSE
"mef","Serie",63,72,"BT63","27.674042687",TRUE,FALSE
"mef","Serie",64,72,"BT64","6.211941553",TRUE,FALSE
"mef","Serie",65,72,"BT65","49.057416712",TRUE,FALSE
"mef","Serie",66,72,"BT66","20.179527526",TRUE,FALSE
"mef","Serie",67,72,"BT67","-0.003400974",TRUE,FALSE
"mef","Serie",68,72,"BT68","18.877256165",TRUE,FALSE
"mef","Serie",69,72,"BT69","0",TRUE,FALSE
"mef","Serie",70,72,"BT70","0.702731941",TRUE,FALSE
"mef","Serie",71,72,"BT71","0.602940394",TRUE,FALSE
"mef","Serie",72,72,"BT72","28.877889186",TRUE,FALSE
"mef","Serie",73,72,"BT73","28.877889186",TRUE,FALSE
"mef","Serie",74,72,"BT74","0",TRUE,FALSE
"mef","Serie",75,72,"BT75","0",TRUE,FALSE
"mef","Serie",77,72,"BT77","218.155718795",TRUE,FALSE
"mef","Serie",80,72,"BT80","85.901997723",TRUE,FALSE
"mef","Serie",81,72,"BT81","87.188627942",TRUE,FALSE
"mef","Serie",82,72,"BT82","-1.286630219",TRUE,FALSE
"mef","Serie",84,72,"BT84","132.253721072",TRUE,FALSE
"mef","Serie",88,72,"BT88","92.0802447860726",TRUE,FALSE
"mef","Serie",89,72,"BT89","92.0802447860726",TRUE,FALSE
"mef","Serie",90,72,"BT90","0",TRUE,FALSE
"mef","Serie",91,72,"BT91","-82.426543324",TRUE,FALSE
"mef","Serie",92,72,"BT92","-61.3842803",TRUE,FALSE
"mef","Serie",93,72,"BT93","-21.042263024",TRUE,FALSE
"mef","Serie",95,72,"BT95","-60.168603561",TRUE,FALSE
"mef","Serie",96,72,"BT96","-60.168603561",TRUE,FALSE
"mef","Serie",97,72,"BT97","0",TRUE,FALSE
"mef","Serie",99,72,"BT99","-92.2616516290726",TRUE,FALSE
"mef","Serie",100,72,"BT100","-92.2616516290726",TRUE,FALSE
"mef","Serie",102,72,"BT102","-42.2530670380727",TRUE,FALSE
"mef","Serie",106,72,"BT106","680.195056388",TRUE,FALSE
"mef","Serie",107,72,"BT107","148.76674321",TRUE,FALSE
"mef","Serie",7,73,"BU7","39753",TRUE,FALSE
"mef","Serie",8,73,"BU8","1208.774274149",TRUE,FALSE
"mef","Serie",10,73,"BU10","760.100016374",TRUE,FALSE
"mef","Serie",11,73,"BU11","235.9212648",TRUE,FALSE
"mef","Serie",12,73,"BU12","626.657489058",TRUE,FALSE
"mef","Serie",13,73,"BU13","526.84980129",TRUE,FALSE
"mef","Serie",14,73,"BU14","99.807687768",TRUE,FALSE
"mef","Serie",15,73,"BU15","0",TRUE,FALSE
"mef","Serie",16,73,"BU16","98.158631846",TRUE,FALSE
"mef","Serie",17,73,"BU17","-200.63736933",TRUE,FALSE
"mef","Serie",19,73,"BU19","69.234032014",TRUE,FALSE
"mef","Serie",21,73,"BU21","21.892250569",TRUE,FALSE
"mef","Serie",22,73,"BU22","1.483580703",TRUE,FALSE
"mef","Serie",23,73,"BU23","1.483580703",TRUE,FALSE
"mef","Serie",24,73,"BU24","0",TRUE,FALSE
"mef","Serie",25,73,"BU25","1.475084149",TRUE,FALSE
"mef","Serie",26,73,"BU26","1.475084149",TRUE,FALSE
"mef","Serie",27,73,"BU27","0",TRUE,FALSE
"mef","Serie",28,73,"BU28","18.933585717",TRUE,FALSE
"mef","Serie",29,73,"BU29","18.933585717",TRUE,FALSE
"mef","Serie",30,73,"BU30","0",TRUE,FALSE
"mef","Serie",31,73,"BU31","357.547975192",TRUE,FALSE
"mef","Serie",32,73,"BU32","128.898734261",TRUE,FALSE
"mef","Serie",33,73,"BU33","126.623489667",TRUE,FALSE
"mef","Serie",34,73,"BU34","2.27524459399999",TRUE,FALSE
"mef","Serie",35,73,"BU35","227.00799291",TRUE,FALSE
"mef","Serie",36,73,"BU36","194.1",TRUE,FALSE
"mef","Serie",37,73,"BU37","32.90799291",TRUE,FALSE
"mef","Serie",38,73,"BU38","1.641248021",TRUE,FALSE
"mef","Serie",40,73,"BU40","822.004882694",TRUE,FALSE
"mef","Serie",41,73,"BU41","426.794841126",TRUE,FALSE
"mef","Serie",42,73,"BU42","109.164379082",TRUE,FALSE
"mef","Serie",43,73,"BU43","44.237606165",TRUE,FALSE
"mef","Serie",44,73,"BU44","64.688080565",TRUE,FALSE
"mef","Serie",45,73,"BU45","0.238692352",TRUE,FALSE
"mef","Serie",46,73,"BU46","0",TRUE,FALSE
"mef","Serie",47,73,"BU47","20.134359923",TRUE,FALSE
"mef","Serie",48,73,"BU48","19.869457207",TRUE,FALSE
"mef","Serie",49,73,"BU49","0.264902716",TRUE,FALSE
"mef","Serie",50,73,"BU50","0",TRUE,FALSE
"mef","Serie",51,73,"BU51","114.509305178",TRUE,FALSE
"mef","Serie",52,73,"BU52","0",TRUE,FALSE
"mef","Serie",53,73,"BU53","0",TRUE,FALSE
"mef","Serie",54,73,"BU54","0",TRUE,FALSE
"mef","Serie",55,73,"BU55","3.93687496",TRUE,FALSE
"mef","Serie",56,73,"BU56","3.93687496",TRUE,FALSE
"mef","Serie",57,73,"BU57","0",TRUE,FALSE
"mef","Serie",58,73,"BU58","110.572430218",TRUE,FALSE
"mef","Serie",59,73,"BU59","58.759382019",TRUE,FALSE
"mef","Serie",60,73,"BU60","51.813048199",TRUE,FALSE
"mef","Serie",61,73,"BU61","120.029131487",TRUE,FALSE
"mef","Serie",62,73,"BU62","85.265693463",TRUE,FALSE
"mef","Serie",63,73,"BU63","29.937669295",TRUE,FALSE
"mef","Serie",64,73,"BU64","4.825768729",TRUE,FALSE
"mef","Serie",65,73,"BU65","31.372865898",TRUE,FALSE
"mef","Serie",66,73,"BU66","31.372865898",TRUE,FALSE
"mef","Serie",67,73,"BU67","3.762680541",TRUE,FALSE
"mef","Serie",68,73,"BU68","22.96182403",TRUE,FALSE
"mef","Serie",69,73,"BU69","0",TRUE,FALSE
"mef","Serie",70,73,"BU70","4.133785427",TRUE,FALSE
"mef","Serie",71,73,"BU71","0.5145759",TRUE,FALSE
"mef","Serie",72,73,"BU72","0",TRUE,FALSE
"mef","Serie",73,73,"BU73","0",TRUE,FALSE
"mef","Serie",74,73,"BU74","0",TRUE,FALSE
"mef","Serie",75,73,"BU75","0",TRUE,FALSE
"mef","Serie",77,73,"BU77","386.769391455",TRUE,FALSE
"mef","Serie",80,73,"BU80","161.282817331",TRUE,FALSE
"mef","Serie",81,73,"BU81","161.282817331",TRUE,FALSE
"mef","Serie",82,73,"BU82","0",TRUE,FALSE
"mef","Serie",84,73,"BU84","225.486574124",TRUE,FALSE
"mef","Serie",88,73,"BU88","409.134799498783",TRUE,FALSE
"mef","Serie",89,73,"BU89","409.134799498783",TRUE,FALSE
"mef","Serie",90,73,"BU90","0",TRUE,FALSE
"mef","Serie",91,73,"BU91","129.687072451",TRUE,FALSE
"mef","Serie",92,73,"BU92","129.607954679",TRUE,FALSE
"mef","Serie",93,73,"BU93","0.079117772000005",TRUE,FALSE
"mef","Serie",95,73,"BU95","130.570976981",TRUE,FALSE
"mef","Serie",96,73,"BU96","130.570976981",TRUE,FALSE
"mef","Serie",97,73,"BU97","0",TRUE,FALSE
"mef","Serie",99,73,"BU99","-409.241830434783",TRUE,FALSE
"mef","Serie",100,73,"BU100","-409.241830434783",TRUE,FALSE
"mef","Serie",102,73,"BU102","-53.9611529237827",TRUE,FALSE
"mef","Serie",106,73,"BU106","750.057474572",TRUE,FALSE
"mef","Serie",107,73,"BU107","245.620934047",TRUE,FALSE
"mef","Serie",7,74,"BV7","39783",TRUE,FALSE
"mef","Serie",8,74,"BV8","1153.143143594",TRUE,FALSE
"mef","Serie",10,74,"BV10","645.727997032",TRUE,FALSE
"mef","Serie",11,74,"BV11","232.906555726",TRUE,FALSE
"mef","Serie",12,74,"BV12","681.547447286",TRUE,FALSE
"mef","Serie",13,74,"BV13","527.777374751",TRUE,FALSE
"mef","Serie",14,74,"BV14","153.770072535",TRUE,FALSE
"mef","Serie",15,74,"BV15","0",TRUE,FALSE
"mef","Serie",16,74,"BV16","95.145858497",TRUE,FALSE
"mef","Serie",17,74,"BV17","-363.871864477",TRUE,FALSE
"mef","Serie",19,74,"BV19","137.978864395",TRUE,FALSE
"mef","Serie",21,74,"BV21","85.473133857",TRUE,FALSE
"mef","Serie",22,74,"BV22","25.749526285",TRUE,FALSE
"mef","Serie",23,74,"BV23","25.749526285",TRUE,FALSE
"mef","Serie",24,74,"BV24","0",TRUE,FALSE
"mef","Serie",25,74,"BV25","15.418917477",TRUE,FALSE
"mef","Serie",26,74,"BV26","15.418917477",TRUE,FALSE
"mef","Serie",27,74,"BV27","0",TRUE,FALSE
"mef","Serie",28,74,"BV28","44.304690095",TRUE,FALSE
"mef","Serie",29,74,"BV29","44.304690095",TRUE,FALSE
"mef","Serie",30,74,"BV30","0",TRUE,FALSE
"mef","Serie",31,74,"BV31","283.96314831",TRUE,FALSE
"mef","Serie",32,74,"BV32","136.747180669",TRUE,FALSE
"mef","Serie",33,74,"BV33","136.280614212",TRUE,FALSE
"mef","Serie",34,74,"BV34","0.466566457000008",TRUE,FALSE
"mef","Serie",35,74,"BV35","129.972600757",TRUE,FALSE
"mef","Serie",36,74,"BV36","82.62",TRUE,FALSE
"mef","Serie",37,74,"BV37","47.352600757",TRUE,FALSE
"mef","Serie",38,74,"BV38","17.243366884",TRUE,FALSE
"mef","Serie",40,74,"BV40","1452.462354505",TRUE,FALSE
"mef","Serie",41,74,"BV41","787.600978843",TRUE,FALSE
"mef","Serie",42,74,"BV42","101.968999737",TRUE,FALSE
"mef","Serie",43,74,"BV43","36.953978886",TRUE,FALSE
"mef","Serie",44,74,"BV44","65.008116556",TRUE,FALSE
"mef","Serie",45,74,"BV45","0.006904295",TRUE,FALSE
"mef","Serie",46,74,"BV46","0",TRUE,FALSE
"mef","Serie",47,74,"BV47","54.854190761",TRUE,FALSE
"mef","Serie",48,74,"BV48","25.158875763",TRUE,FALSE
"mef","Serie",49,74,"BV49","29.695314998",TRUE,FALSE
"mef","Serie",50,74,"BV50","0",TRUE,FALSE
"mef","Serie",51,74,"BV51","277.389713736",TRUE,FALSE
"mef","Serie",52,74,"BV52","0",TRUE,FALSE
"mef","Serie",53,74,"BV53","0",TRUE,FALSE
"mef","Serie",54,74,"BV54","0",TRUE,FALSE
"mef","Serie",55,74,"BV55","1.9873718",TRUE,FALSE
"mef","Serie",56,74,"BV56","1.9873718",TRUE,FALSE
"mef","Serie",57,74,"BV57","0",TRUE,FALSE
"mef","Serie",58,74,"BV58","275.402341936",TRUE,FALSE
"mef","Serie",59,74,"BV59","132.926029895",TRUE,FALSE
"mef","Serie",60,74,"BV60","142.476312041",TRUE,FALSE
"mef","Serie",61,74,"BV61","194.740625384",TRUE,FALSE
"mef","Serie",62,74,"BV62","84.927656846",TRUE,FALSE
"mef","Serie",63,74,"BV63","104.129728155",TRUE,FALSE
"mef","Serie",64,74,"BV64","5.683240383",TRUE,FALSE
"mef","Serie",65,74,"BV65","35.907846044",TRUE,FALSE
"mef","Serie",66,74,"BV66","22.073715812",TRUE,FALSE
"mef","Serie",67,74,"BV67","1.10053",TRUE,FALSE
"mef","Serie",68,74,"BV68","18.285049473",TRUE,FALSE
"mef","Serie",69,74,"BV69","0",TRUE,FALSE
"mef","Serie",70,74,"BV70","2.561825259",TRUE,FALSE
"mef","Serie",71,74,"BV71","0.12631108",TRUE,FALSE
"mef","Serie",72,74,"BV72","13.834130232",TRUE,FALSE
"mef","Serie",73,74,"BV73","0",TRUE,FALSE
"mef","Serie",74,74,"BV74","0",TRUE,FALSE
"mef","Serie",75,74,"BV75","13.834130232",TRUE,FALSE
"mef","Serie",77,74,"BV77","-299.319210911",TRUE,FALSE
"mef","Serie",80,74,"BV80","283.390115804",TRUE,FALSE
"mef","Serie",81,74,"BV81","264.406182516",TRUE,FALSE
"mef","Serie",82,74,"BV82","18.983933288",TRUE,FALSE
"mef","Serie",84,74,"BV84","-582.709326715",TRUE,FALSE
"mef","Serie",88,74,"BV88","-411.898355362436",TRUE,FALSE
"mef","Serie",89,74,"BV89","-411.898355362436",TRUE,FALSE
"mef","Serie",90,74,"BV90","0",TRUE,FALSE
"mef","Serie",91,74,"BV91","-3.762464383",TRUE,FALSE
"mef","Serie",92,74,"BV92","-6.800925449",TRUE,FALSE
"mef","Serie",93,74,"BV93","3.038461066",TRUE,FALSE
"mef","Serie",95,74,"BV95","-0.66200598",TRUE,FALSE
"mef","Serie",96,74,"BV96","-0.66200598",TRUE,FALSE
"mef","Serie",97,74,"BV97","0",TRUE,FALSE
"mef","Serie",99,74,"BV99","410.601380658436",TRUE,FALSE
"mef","Serie",100,74,"BV100","410.601380658436",TRUE,FALSE
"mef","Serie",102,74,"BV102","-174.573435735564",TRUE,FALSE
"mef","Serie",106,74,"BV106","1241.297721471",TRUE,FALSE
"mef","Serie",107,74,"BV107","-527.855135954",TRUE,FALSE
"mef","Serie",7,75,"BW7","39814",TRUE,FALSE
"mef","Serie",8,75,"BW8","940.725861279",TRUE,FALSE
"mef","Serie",10,75,"BW10","601.88127809",TRUE,FALSE
"mef","Serie",11,75,"BW11","4.766644354",TRUE,FALSE
"mef","Serie",12,75,"BW12","211.648672519",TRUE,FALSE
"mef","Serie",13,75,"BW13","149.299249031",TRUE,FALSE
"mef","Serie",14,75,"BW14","62.349423488",TRUE,FALSE
"mef","Serie",15,75,"BW15","0",TRUE,FALSE
"mef","Serie",16,75,"BW16","80.357385693",TRUE,FALSE
"mef","Serie",17,75,"BW17","305.108575524",TRUE,FALSE
"mef","Serie",19,75,"BW19","6.32810853",TRUE,FALSE
"mef","Serie",21,75,"BW21","3.149718182",TRUE,FALSE
"mef","Serie",22,75,"BW22","0.080893214",TRUE,FALSE
"mef","Serie",23,75,"BW23","0.080893214",TRUE,FALSE
"mef","Serie",24,75,"BW24","0",TRUE,FALSE
"mef","Serie",25,75,"BW25","2.446045001",TRUE,FALSE
"mef","Serie",26,75,"BW26","2.446045001",TRUE,FALSE
"mef","Serie",27,75,"BW27","0",TRUE,FALSE
"mef","Serie",28,75,"BW28","0.622779967",TRUE,FALSE
"mef","Serie",29,75,"BW29","0.622779967",TRUE,FALSE
"mef","Serie",30,75,"BW30","0",TRUE,FALSE
"mef","Serie",31,75,"BW31","329.366756477",TRUE,FALSE
"mef","Serie",32,75,"BW32","131.291357631",TRUE,FALSE
"mef","Serie",33,75,"BW33","130.578404072",TRUE,FALSE
"mef","Serie",34,75,"BW34","0.712953558999987",TRUE,FALSE
"mef","Serie",35,75,"BW35","194.200237366",TRUE,FALSE
"mef","Serie",36,75,"BW36","164.46",TRUE,FALSE
"mef","Serie",37,75,"BW37","29.740237366",TRUE,FALSE
"mef","Serie",38,75,"BW38","3.87516148",TRUE,FALSE
"mef","Serie",40,75,"BW40","644.782711293",TRUE,FALSE
"mef","Serie",41,75,"BW41","416.82089054",TRUE,FALSE
"mef","Serie",42,75,"BW42","4.480450757",TRUE,FALSE
"mef","Serie",43,75,"BW43","4.473369217",TRUE,FALSE
"mef","Serie",44,75,"BW44","0",TRUE,FALSE
"mef","Serie",45,75,"BW45","0.00708154",TRUE,FALSE
"mef","Serie",46,75,"BW46","0",TRUE,FALSE
"mef","Serie",47,75,"BW47","53.976274991",TRUE,FALSE
"mef","Serie",48,75,"BW48","53.962962778",TRUE,FALSE
"mef","Serie",49,75,"BW49","0.013312213",TRUE,FALSE
"mef","Serie",50,75,"BW50","0",TRUE,FALSE
"mef","Serie",51,75,"BW51","41.554823605",TRUE,FALSE
"mef","Serie",52,75,"BW52","0",TRUE,FALSE
"mef","Serie",53,75,"BW53","0",TRUE,FALSE
"mef","Serie",54,75,"BW54","0",TRUE,FALSE
"mef","Serie",55,75,"BW55","0.08",TRUE,FALSE
"mef","Serie",56,75,"BW56","0.08",TRUE,FALSE
"mef","Serie",57,75,"BW57","0",TRUE,FALSE
"mef","Serie",58,75,"BW58","41.474823605",TRUE,FALSE
"mef","Serie",59,75,"BW59","41.333483605",TRUE,FALSE
"mef","Serie",60,75,"BW60","0.14134",TRUE,FALSE
"mef","Serie",61,75,"BW61","123.692303187",TRUE,FALSE
"mef","Serie",62,75,"BW62","88.801778117",TRUE,FALSE
"mef","Serie",63,75,"BW63","31.639795809",TRUE,FALSE
"mef","Serie",64,75,"BW64","3.250729261",TRUE,FALSE
"mef","Serie",65,75,"BW65","4.257968213",TRUE,FALSE
"mef","Serie",66,75,"BW66","4.257968213",TRUE,FALSE
"mef","Serie",67,75,"BW67","1.47356",TRUE,FALSE
"mef","Serie",68,75,"BW68","1.153862136",TRUE,FALSE
"mef","Serie",69,75,"BW69","0",TRUE,FALSE
"mef","Serie",70,75,"BW70","0.249546077",TRUE,FALSE
"mef","Serie",71,75,"BW71","1.381",TRUE,FALSE
"mef","Serie",72,75,"BW72","0",TRUE,FALSE
"mef","Serie",73,75,"BW73","0",TRUE,FALSE
"mef","Serie",74,75,"BW74","0",TRUE,FALSE
"mef","Serie",75,75,"BW75","0",TRUE,FALSE
"mef","Serie",77,75,"BW77","295.943149986",TRUE,FALSE
"mef","Serie",80,75,"BW80","2.433405235",TRUE,FALSE
"mef","Serie",81,75,"BW81","2.433405235",TRUE,FALSE
"mef","Serie",82,75,"BW82","0",TRUE,FALSE
"mef","Serie",84,75,"BW84","293.509744751",TRUE,FALSE
"mef","Serie",88,75,"BW88","-1.287764637",TRUE,FALSE
"mef","Serie",89,75,"BW89","-1.287764637",TRUE,FALSE
"mef","Serie",90,75,"BW90","0",TRUE,FALSE
"mef","Serie",91,75,"BW91","-52.339766658",TRUE,FALSE
"mef","Serie",92,75,"BW92","4.30775050399999",TRUE,FALSE
"mef","Serie",93,75,"BW93","-56.647517162",TRUE,FALSE
"mef","Serie",95,75,"BW95","5.86505244599994",TRUE,FALSE
"mef","Serie",96,75,"BW96","400.175689457",TRUE,FALSE
"mef","Serie",97,75,"BW97","394.310637011",TRUE,FALSE
"mef","Serie",99,75,"BW99","0",TRUE,FALSE
"mef","Serie",100,75,"BW100","0",TRUE,FALSE
"mef","Serie",102,75,"BW102","242.45774273",TRUE,FALSE
"mef","Serie",106,75,"BW106","590.665096302",TRUE,FALSE
"mef","Serie",107,75,"BW107","347.486019742",TRUE,FALSE
"mef","Serie",7,76,"BX7","39845",TRUE,FALSE
"mef","Serie",8,76,"BX8","936.445435864",TRUE,FALSE
"mef","Serie",10,76,"BX10","600.304666266",TRUE,FALSE
"mef","Serie",11,76,"BX11","89.514432285",TRUE,FALSE
"mef","Serie",12,76,"BX12","478.720763728",TRUE,FALSE
"mef","Serie",13,76,"BX13","354.892001455",TRUE,FALSE
"mef","Serie",14,76,"BX14","123.828762273",TRUE,FALSE
"mef","Serie",15,76,"BX15","0",TRUE,FALSE
"mef","Serie",16,76,"BX16","79.572569678",TRUE,FALSE
"mef","Serie",17,76,"BX17","-47.503099425",TRUE,FALSE
