"source_key","sheet_name","cell","formula","cached_value"
"ine","SECTORECONÓMICO","C12","+C13+C14+C15","61.355556417653062"
"ine","SECTORECONÓMICO","D12","","63.455361173281617"
"ine","SECTORECONÓMICO","E12","","62.394077032328831"
"ine","SECTORECONÓMICO","F12","","62.21986365246611"
"ine","SECTORECONÓMICO","G12","","63.6137514781744"
"ine","SECTORECONÓMICO","H12","","64.550666801109642"
"ine","SECTORECONÓMICO","I12","","63.118298648255582"
"ine","SECTORECONÓMICO","J12","","63.136140160484082"
"ine","SECTORECONÓMICO","K12","","64.778228257216611"
"ine","SECTORECONÓMICO","L12","","66.709439525428863"
"ine","SECTORECONÓMICO","M12","","65.005189318887261"
"ine","SECTORECONÓMICO","N12","","63.467828384145655"
"ine","SECTORECONÓMICO","O12","","63.033167384284177"
"ine","SECTORECONÓMICO","P12","","62.483759086258559"
"ine","SECTORECONÓMICO","Q12","","60.070108631531809"
"ine","SECTORECONÓMICO","R12","","62.264348904469735"
"ine","SECTORECONÓMICO","C21","+C22+C23","22.360836807248859"
"ine","SECTORECONÓMICO","D21","","19.949939707627387"
"ine","SECTORECONÓMICO","E21","","20.183575563835227"
"ine","SECTORECONÓMICO","F21","","22.36790095607385"
"ine","SECTORECONÓMICO","G21","","20.055482220938867"
"ine","SECTORECONÓMICO","H21","","19.445667252941639"
"ine","SECTORECONÓMICO","I21","","21.029067794873995"
"ine","SECTORECONÓMICO","J21","","20.988582950883316"
"ine","SECTORECONÓMICO","K21","","19.612664441555218"
"ine","SECTORECONÓMICO","L21","","17.989535565953737"
"ine","SECTORECONÓMICO","M21","","19.740536154725824"
"ine","SECTORECONÓMICO","N21","","20.699229355363382"
"ine","SECTORECONÓMICO","O21","","20.762172918146995"
"ine","SECTORECONÓMICO","P21","","20.277472191009885"
"ine","SECTORECONÓMICO","Q21","","21.486085510280752"
"ine","SECTORECONÓMICO","R21","+R22+R23","21.328384044537749"
"ine","SECTORECONÓMICO","C24","+C25+C26+C27","74.846475346135918"
"ine","SECTORECONÓMICO","D24","","76.559617888410514"
"ine","SECTORECONÓMICO","E24","","76.458213008213789"
"ine","SECTORECONÓMICO","F24","","74.353006567228491"
"ine","SECTORECONÓMICO","G24","","76.476260209553658"
"ine","SECTORECONÓMICO","H24","","77.603303198395864"
"ine","SECTORECONÓMICO","I24","","75.695240112987292"
"ine","SECTORECONÓMICO","J24","","74.784939953531591"
"ine","SECTORECONÓMICO","K24","","77.694007777174988"
"ine","SECTORECONÓMICO","L24","","78.601554632601037"
"ine","SECTORECONÓMICO","M24","","77.462667407487984"
"ine","SECTORECONÓMICO","N24","","75.721544827824943"
"ine","SECTORECONÓMICO","O24","","75.742109386502563"
"ine","SECTORECONÓMICO","P24","","74.898987008833529"
"ine","SECTORECONÓMICO","Q24","","74.120932745339317"
"ine","SECTORECONÓMICO","R24","+R25+R26+R27","74.252002424937089"
"ine","SECTORECONÓMICO","C33","+C34+C35","15.615813384171854"
"ine","SECTORECONÓMICO","D33","","13.694569734153191"
"ine","SECTORECONÓMICO","E33","","13.676611680057452"
"ine","SECTORECONÓMICO","F33","","13.757604385524475"
"ine","SECTORECONÓMICO","G33","","13.084496557069254"
"ine","SECTORECONÓMICO","H33","","11.566861972327368"
"ine","SECTORECONÓMICO","I33","","12.956313046761062"
"ine","SECTORECONÓMICO","J33","","13.698190127726923"
"ine","SECTORECONÓMICO","K33","","11.053454306952339"
"ine","SECTORECONÓMICO","L33","","13.549644716699371"
"ine","SECTORECONÓMICO","M33","","13.391706756393502"
"ine","SECTORECONÓMICO","N33","","15.015935777222564"
"ine","SECTORECONÓMICO","O33","","13.770742568367618"
"ine","SECTORECONÓMICO","P33","","14.407437233654559"
"ine","SECTORECONÓMICO","Q33","","12.081601652077286"
"ine","SECTORECONÓMICO","R33","+R34+R35","14.781800302356253"
"ine","SECTORECONÓMICO","C36","+C37+C38+C39","32.991028696589176"
"ine","SECTORECONÓMICO","D36","","35.534538238520256"
"ine","SECTORECONÓMICO","E36","","31.142439973675298"
"ine","SECTORECONÓMICO","F36","","34.906231164170094"
"ine","SECTORECONÓMICO","G36","","35.348479886871083"
"ine","SECTORECONÓMICO","H36","","35.344563691220507"
"ine","SECTORECONÓMICO","I36","","34.837766596929939"
"ine","SECTORECONÓMICO","J36","","36.990570525445357"
"ine","SECTORECONÓMICO","K36","","36.229230432881501"
"ine","SECTORECONÓMICO","L36","","38.983404483766684"
"ine","SECTORECONÓMICO","M36","","35.545683749988413"
"ine","SECTORECONÓMICO","N36","","35.428032665867953"
"ine","SECTORECONÓMICO","O36","","33.78898526420749"
"ine","SECTORECONÓMICO","P36","","34.072634436369597"
"ine","SECTORECONÓMICO","Q36","","29.562790509544051"
"ine","SECTORECONÓMICO","R36","+R37+R38+R39","35.296967996062136"
"ine","CATEGORÍAOCUPACIONAL","C6","+C7+C8","50.725967425889912"
"ine","CATEGORÍAOCUPACIONAL","D6","","49.977029825608398"
"ine","CATEGORÍAOCUPACIONAL","E6","","51.856763179728041"
"ine","CATEGORÍAOCUPACIONAL","F6","","49.445698973717271"
"ine","CATEGORÍAOCUPACIONAL","G6","","49.459600346292362"
"ine","CATEGORÍAOCUPACIONAL","H6","","48.971354225725342"
"ine","CATEGORÍAOCUPACIONAL","I6","","51.237384139527492"
"ine","CATEGORÍAOCUPACIONAL","J6","","50.180359609313335"
"ine","CATEGORÍAOCUPACIONAL","K6","","48.712320016779763"
"ine","CATEGORÍAOCUPACIONAL","L6","","49.375383733060772"
"ine","CATEGORÍAOCUPACIONAL","M6","","50.026962419965002"
"ine","CATEGORÍAOCUPACIONAL","N6","","50.328347342909183"
"ine","CATEGORÍAOCUPACIONAL","O6","","50.067963137892399"
"ine","CATEGORÍAOCUPACIONAL","P6","","48.190303499923886"
"ine","CATEGORÍAOCUPACIONAL","Q6","","45.841011281934279"
"ine","CATEGORÍAOCUPACIONAL","R6","","48.934798516015043"
"ine","CATEGORÍAOCUPACIONAL","C9","+C10+C11+C12","41.69445101183814"
"ine","CATEGORÍAOCUPACIONAL","D9","","43.519503204557402"
"ine","CATEGORÍAOCUPACIONAL","E9","","41.111118923403595"
"ine","CATEGORÍAOCUPACIONAL","F9","","43.359416363040879"
"ine","CATEGORÍAOCUPACIONAL","G9","","43.454695128412027"
"ine","CATEGORÍAOCUPACIONAL","H9","","44.093935168014767"
"ine","CATEGORÍAOCUPACIONAL","I9","","41.545795474078965"
"ine","CATEGORÍAOCUPACIONAL","J9","","42.435584385687982"
"ine","CATEGORÍAOCUPACIONAL","K9","","44.324929491285111"
"ine","CATEGORÍAOCUPACIONAL","L9","","43.38012311124168"
"ine","CATEGORÍAOCUPACIONAL","M9","","42.752962939241236"
"ine","CATEGORÍAOCUPACIONAL","N9","","42.465074201012548"
"ine","CATEGORÍAOCUPACIONAL","O9","","43.147324861053143"
"ine","CATEGORÍAOCUPACIONAL","P9","","45.177113886813999"
"ine","CATEGORÍAOCUPACIONAL","Q9","","48.479084151970063"
"ine","CATEGORÍAOCUPACIONAL","R9","","44.612626556880294"
"ine","CATEGORÍAOCUPACIONAL","C17","+C18+C19","58.411358043093294"
"ine","CATEGORÍAOCUPACIONAL","D17","","57.729653059851259"
"ine","CATEGORÍAOCUPACIONAL","E17","","60.112127293738752"
"ine","CATEGORÍAOCUPACIONAL","F17","","57.106080605286508"
"ine","CATEGORÍAOCUPACIONAL","G17","","57.692950251629398"
"ine","CATEGORÍAOCUPACIONAL","H17","","57.950100662941701"
"ine","CATEGORÍAOCUPACIONAL","I17","","60.136901903625017"
"ine","CATEGORÍAOCUPACIONAL","J17","","58.276568309171466"
"ine","CATEGORÍAOCUPACIONAL","K17","","57.433195965918117"
"ine","CATEGORÍAOCUPACIONAL","L17","","56.341078006639435"
"ine","CATEGORÍAOCUPACIONAL","M17","","56.863719256160522"
"ine","CATEGORÍAOCUPACIONAL","N17","","57.522283019711558"
"ine","CATEGORÍAOCUPACIONAL","O17","","57.008152948667004"
"ine","CATEGORÍAOCUPACIONAL","P17","","55.948816162506439"
"ine","CATEGORÍAOCUPACIONAL","Q17","","53.794051683721051"
"ine","CATEGORÍAOCUPACIONAL","R17","","56.177595452658167"
"ine","CATEGORÍAOCUPACIONAL","C20","+C21+C22+C23","33.167697905173583"
"ine","CATEGORÍAOCUPACIONAL","D20","","34.954142550607671"
"ine","CATEGORÍAOCUPACIONAL","E20","","31.490559968680213"
"ine","CATEGORÍAOCUPACIONAL","F20","","34.840097182381577"
"ine","CATEGORÍAOCUPACIONAL","G20","","34.482819074333804"
"ine","CATEGORÍAOCUPACIONAL","H20","","34.478269122425118"
"ine","CATEGORÍAOCUPACIONAL","I20","","32.197880663792844"
"ine","CATEGORÍAOCUPACIONAL","J20","","33.449091726600891"
"ine","CATEGORÍAOCUPACIONAL","K20","","35.037741009094141"
"ine","CATEGORÍAOCUPACIONAL","L20","","35.768163565730511"
"ine","CATEGORÍAOCUPACIONAL","M20","","35.28117402539371"
"ine","CATEGORÍAOCUPACIONAL","N20","","34.624247637079215"
"ine","CATEGORÍAOCUPACIONAL","O20","","35.53364956354617"
"ine","CATEGORÍAOCUPACIONAL","P20","","36.314297342669761"
"ine","CATEGORÍAOCUPACIONAL","Q20","","39.780361262358689"
"ine","CATEGORÍAOCUPACIONAL","R20","","36.709142051800868"
"ine","CATEGORÍAOCUPACIONAL","C28","+C29+C30","34.567507326583375"
"ine","CATEGORÍAOCUPACIONAL","D28","","33.458762112392073"
"ine","CATEGORÍAOCUPACIONAL","E28","","33.512682638949457"
"ine","CATEGORÍAOCUPACIONAL","F28","","32.200962793267081"
"ine","CATEGORÍAOCUPACIONAL","G28","","31.366872400238854"
"ine","CATEGORÍAOCUPACIONAL","H28","","28.880838696049494"
"ine","CATEGORÍAOCUPACIONAL","I28","","31.225913300240222"
"ine","CATEGORÍAOCUPACIONAL","J28","","32.00853142935896"
"ine","CATEGORÍAOCUPACIONAL","K28","","29.435723655443812"
"ine","CATEGORÍAOCUPACIONAL","L28","","33.135120182107599"
"ine","CATEGORÍAOCUPACIONAL","M28","","33.859366165197486"
"ine","CATEGORÍAOCUPACIONAL","N28","","33.866689549936687"
"ine","CATEGORÍAOCUPACIONAL","O28","","34.098091315457005"
"ine","CATEGORÍAOCUPACIONAL","P28","","30.435649962427089"
"ine","CATEGORÍAOCUPACIONAL","Q28","","28.573274414037265"
"ine","CATEGORÍAOCUPACIONAL","R28","","32.641429384247871"
"ine","CATEGORÍAOCUPACIONAL","C31","+C32+C33+C34","59.6218676798036"
"ine","CATEGORÍAOCUPACIONAL","D31","","61.769444684656797"
"ine","CATEGORÍAOCUPACIONAL","E31","","62.488771789524719"
"ine","CATEGORÍAOCUPACIONAL","F31","","62.537757439688178"
"ine","CATEGORÍAOCUPACIONAL","G31","","63.170329041520262"
"ine","CATEGORÍAOCUPACIONAL","H31","","65.609598781852952"
"ine","CATEGORÍAOCUPACIONAL","I31","","62.565532677014069"
"ine","CATEGORÍAOCUPACIONAL","J31","","62.605642569120576"
"ine","CATEGORÍAOCUPACIONAL","K31","","64.853301268036731"
"ine","CATEGORÍAOCUPACIONAL","L31","","61.12713070346328"
"ine","CATEGORÍAOCUPACIONAL","M31","","60.422286180399126"
"ine","CATEGORÍAOCUPACIONAL","N31","","60.406992159179552"
"ine","CATEGORÍAOCUPACIONAL","O31","","60.666934830518557"
"ine","CATEGORÍAOCUPACIONAL","P31","","65.458866840130312"
"ine","CATEGORÍAOCUPACIONAL","Q31","","67.365855796034069"
"ine","CATEGORÍAOCUPACIONAL","R31","","62.392275992716264"
